video;num_frames;frame_idx;elapsed_time;class_names;logits;probs;pred_label_idx;pred_label
aihub__lb_none__0175.mp4;360;146;0.0020839530043303967;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;147;0.001998372026719153;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;148;0.0020035129273310304;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;149;0.001901865005493164;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;150;0.0021762840915471315;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;151;0.04429891797190064;['Fire', 'None', 'SmokeOnly'];[-1.3089543581008911, -0.38120704889297485, 1.5742911100387573];[0.046726811677217484, 0.11816304177045822, 0.8351101279258728];2;SmokeOnly
aihub__lb_none__0175.mp4;360;152;0.04321276603877772;['Fire', 'None', 'SmokeOnly'];[-1.2991336584091187, -0.4423098564147949, 1.6360323429107666];[0.04508507251739502, 0.10620538890361786, 0.8487095832824707];2;SmokeOnly
aihub__lb_none__0175.mp4;360;153;0.04304152596159834;['Fire', 'None', 'SmokeOnly'];[-1.2990270853042603, -0.4003082811832428, 1.5825492143630981];[0.04695093631744385, 0.11533280462026596, 0.8377162218093872];2;SmokeOnly
aihub__lb_none__0175.mp4;360;154;0.042498993076151216;['Fire', 'None', 'SmokeOnly'];[-1.2975590229034424, -0.4174198508262634, 1.5974498987197876];[0.046522658318281174, 0.11217710375785828, 0.8413002490997314];2;SmokeOnly
aihub__lb_none__0175.mp4;360;155;0.04265638801734891;['Fire', 'None', 'SmokeOnly'];[-1.2938077449798584, -0.4430678188800812, 1.6221314668655396];[0.045855723321437836, 0.10736559331417084, 0.8467786312103271];2;SmokeOnly
aihub__lb_none__0175.mp4;360;156;0.04326348696486087;['Fire', 'None', 'SmokeOnly'];[-1.2919237613677979, -0.43808555603027344, 1.6128402948379517];[0.04627577215433121, 0.10868535190820694, 0.845038890838623];2;SmokeOnly
aihub__lb_none__0175.mp4;360;157;0.04299714201624732;['Fire', 'None', 'SmokeOnly'];[-1.2280577421188354, -0.3593199551105499, 1.4378024339675903];[0.05629294365644455, 0.13419675827026367, 0.8095102310180664];2;SmokeOnly
aihub__lb_none__0175.mp4;360;158;0.043982910006889114;['Fire', 'None', 'SmokeOnly'];[-1.2264736890792847, -0.3566043972969055, 1.434655785560608];[0.05650021880865097, 0.1348433643579483, 0.8086563348770142];2;SmokeOnly
aihub__lb_none__0175.mp4;360;159;0.0017552300123497844;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;160;0.001996657927520573;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;161;0.04677338203327959;['Fire', 'None', 'SmokeOnly'];[-1.218837857246399, -0.3308854103088379, 1.392374873161316];[0.058665819466114044, 0.14256666600704193, 0.7987675666809082];2;SmokeOnly
aihub__lb_none__0175.mp4;360;162;0.043370736981159994;['Fire', 'None', 'SmokeOnly'];[-1.2190157175064087, -0.334735631942749, 1.3989158868789673];[0.05838194116950035, 0.14135673642158508, 0.8002613186836243];2;SmokeOnly
aihub__lb_none__0175.mp4;360;163;0.044059464991732925;['Fire', 'None', 'SmokeOnly'];[-1.2134648561477661, -0.35345423221588135, 1.4105802774429321];[0.058293454349040985, 0.137758269906044, 0.8039482831954956];2;SmokeOnly
aihub__lb_none__0175.mp4;360;164;0.04263547592563553;['Fire', 'None', 'SmokeOnly'];[-1.216658353805542, -0.3590138852596283, 1.4185603857040405];[0.05779023468494415, 0.13624627888202667, 0.8059634566307068];2;SmokeOnly
aihub__lb_none__0175.mp4;360;165;0.044009712095430496;['Fire', 'None', 'SmokeOnly'];[-1.2158091068267822, -0.33726972341537476, 1.3931032419204712];[0.058852434158325195, 0.14168024063110352, 0.7994672656059265];2;SmokeOnly
aihub__lb_none__0175.mp4;360;166;0.042685603017162045;['Fire', 'None', 'SmokeOnly'];[-1.217797875404358, -0.3484196364879608, 1.4076170921325684];[0.05815397575497627, 0.13872206211090088, 0.803123950958252];2;SmokeOnly
aihub__lb_none__0175.mp4;360;167;0.04192953906022006;['Fire', 'None', 'SmokeOnly'];[-1.2225165367126465, -0.3202192187309265, 1.381942868232727];[0.05886102095246315, 0.14510773122310638, 0.7960312366485596];2;SmokeOnly
aihub__lb_none__0175.mp4;360;168;0.043001021018426365;['Fire', 'None', 'SmokeOnly'];[-1.2264472246170044, -0.34231483936309814, 1.4125120639801025];[0.057406891137361526, 0.1389753818511963, 0.8036177158355713];2;SmokeOnly
aihub__lb_none__0175.mp4;360;169;0.0020314689027145505;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;170;0.001873158966191113;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;171;0.0017829709686338902;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;172;0.0023604079615324736;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;173;0.0019106479594483972;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;174;0.0019341050647199154;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;175;0.0023192770313471556;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;176;0.0022483690408989787;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;177;0.0021675010211765766;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;178;0.002053748001344502;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;179;0.0019315340323373675;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;180;0.0022222340339794755;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;181;0.04954974196880357;['Fire', 'None', 'SmokeOnly'];[-1.2067344188690186, -0.3805818557739258, 1.4275431632995605];[0.05807958170771599, 0.13268350064754486, 0.8092368841171265];2;SmokeOnly
aihub__lb_none__0175.mp4;360;182;0.0447347490262472;['Fire', 'None', 'SmokeOnly'];[-1.195038080215454, -0.4320177733898163, 1.4709752798080444];[0.05705399066209793, 0.12236619740724564, 0.8205798268318176];2;SmokeOnly
aihub__lb_none__0175.mp4;360;183;0.04306227806955572;['Fire', 'None', 'SmokeOnly'];[-1.1988929510116577, -0.43099772930145264, 1.4694262742996216];[0.0569121353328228, 0.12265846878290176, 0.8204293847084045];2;SmokeOnly
aihub__lb_none__0175.mp4;360;184;0.043154797029274015;['Fire', 'None', 'SmokeOnly'];[-1.2005863189697266, -0.4344896972179413, 1.4788901805877686];[0.056405358016490936, 0.12134778499603271, 0.822246789932251];2;SmokeOnly
aihub__lb_none__0175.mp4;360;185;0.043864892017154475;['Fire', 'None', 'SmokeOnly'];[-1.1994364261627197, -0.42106738686561584, 1.4606857299804688];[0.05722148343920708, 0.12462366372346878, 0.8181547522544861];2;SmokeOnly
aihub__lb_none__0175.mp4;360;186;0.04353090801305364;['Fire', 'None', 'SmokeOnly'];[-1.2001063823699951, -0.4212852716445923, 1.4618185758590698];[0.05713392049074173, 0.1244892105460167, 0.8183768391609192];2;SmokeOnly
aihub__lb_none__0175.mp4;360;187;0.044784578945836886;['Fire', 'None', 'SmokeOnly'];[-1.201451301574707, -0.40264829993247986, 1.4431233406066895];[0.05780234932899475, 0.12848760187625885, 0.8137099742889404];2;SmokeOnly
aihub__lb_none__0175.mp4;360;188;0.0510365419759182;['Fire', 'None', 'SmokeOnly'];[-1.2055387496948242, -0.41447651386260986, 1.4633082151412964];[0.05672449618577957, 0.1251193881034851, 0.8181561231613159];2;SmokeOnly
aihub__lb_none__0175.mp4;360;189;0.047009319954668116;['Fire', 'None', 'SmokeOnly'];[-1.2062511444091797, -0.39948973059654236, 1.4469910860061646];[0.05733734369277954, 0.12847229838371277, 0.8141903281211853];2;SmokeOnly
aihub__lb_none__0175.mp4;360;190;0.001971486024558544;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;191;0.0019916240125894547;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;192;0.0017940039979293942;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;193;0.0019050779519602656;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;194;0.0022554390598088503;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;195;0.001816282980144024;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;196;0.00193635409232229;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;197;0.0025475299917161465;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;198;0.04285791696747763;['Fire', 'None', 'SmokeOnly'];[-1.2246209383010864, -0.4314795434474945, 1.511070966720581];[0.05367473512887955, 0.11863882839679718, 0.8276864290237427];2;SmokeOnly
aihub__lb_none__0175.mp4;360;199;0.04761157303437351;['Fire', 'None', 'SmokeOnly'];[-1.2235939502716064, -0.44634801149368286, 1.5260370969772339];[0.05315661430358887, 0.11564074456691742, 0.8312026262283325];2;SmokeOnly
aihub__lb_none__0175.mp4;360;200;0.04292633800650941;['Fire', 'None', 'SmokeOnly'];[-1.2229621410369873, -0.4595066010951996, 1.5407885313034058];[0.05261803790926933, 0.11290134489536285, 0.8344805836677551];2;SmokeOnly
aihub__lb_none__0175.mp4;360;201;0.0422853590062004;['Fire', 'None', 'SmokeOnly'];[-1.222481369972229, -0.44976896047592163, 1.5284174680709839];[0.05312838777899742, 0.11505655199289322, 0.8318150639533997];2;SmokeOnly
aihub__lb_none__0175.mp4;360;202;0.04418804704619099;['Fire', 'None', 'SmokeOnly'];[-1.2272453308105469, -0.4414913058280945, 1.5262117385864258];[0.052935641258955, 0.11614400148391724, 0.8309203386306763];2;SmokeOnly
aihub__lb_none__0175.mp4;360;203;0.045209596028143915;['Fire', 'None', 'SmokeOnly'];[-1.2265757322311401, -0.44900262355804443, 1.5322778224945068];[0.05274839699268341, 0.11479022353887558, 0.8324613571166992];2;SmokeOnly
aihub__lb_none__0175.mp4;360;204;0.044647906943282564;['Fire', 'None', 'SmokeOnly'];[-1.2271971702575684, -0.4642477333545685, 1.5494071245193481];[0.05205901712179184, 0.11164534091949463, 0.8362956047058105];2;SmokeOnly
aihub__lb_none__0175.mp4;360;205;0.04506305405084272;['Fire', 'None', 'SmokeOnly'];[-1.2243659496307373, -0.42195776104927063, 1.4962577819824219];[0.05428675189614296, 0.12110868841409683, 0.8246045708656311];2;SmokeOnly
aihub__lb_none__0175.mp4;360;206;0.04329680105001897;['Fire', 'None', 'SmokeOnly'];[-1.229009985923767, -0.4353085160255432, 1.5177539587020874];[0.053181130439043045, 0.11761365085840225, 0.8292052149772644];2;SmokeOnly
aihub__lb_none__0175.mp4;360;207;0.04727954907139059;['Fire', 'None', 'SmokeOnly'];[-1.224548578262329, -0.4307549297809601, 1.5023181438446045];[0.05406372249126434, 0.119576595723629, 0.8263596892356873];2;SmokeOnly
aihub__lb_none__0175.mp4;360;208;0.04284068504057359;['Fire', 'None', 'SmokeOnly'];[-1.2271941900253296, -0.4422316551208496, 1.5205504894256592];[0.053192298859357834, 0.11661477386951447, 0.8301929235458374];2;SmokeOnly
aihub__lb_none__0175.mp4;360;209;0.04279074292571743;['Fire', 'None', 'SmokeOnly'];[-1.222775936126709, -0.4344311058521271, 1.504828929901123];[0.05406586080789566, 0.11893151700496674, 0.8270025849342346];2;SmokeOnly
aihub__lb_none__0175.mp4;360;210;0.05144230697624148;['Fire', 'None', 'SmokeOnly'];[-1.2260632514953613, -0.3416909873485565, 1.4309052228927612];[0.05657874792814255, 0.13700340688228607, 0.8064178228378296];2;SmokeOnly
aihub__lb_none__0175.mp4;360;211;0.04377483897405907;['Fire', 'None', 'SmokeOnly'];[-1.2217059135437012, -0.32953062653541565, 1.4101141691207886];[0.057671867311000824, 0.14074431359767914, 0.8015838861465454];2;SmokeOnly
aihub__lb_none__0175.mp4;360;212;0.04291458299121583;['Fire', 'None', 'SmokeOnly'];[-1.2244460582733154, -0.3223804533481598, 1.40791654586792];[0.05756630003452301, 0.1418830007314682, 0.8005506992340088];2;SmokeOnly
aihub__lb_none__0175.mp4;360;213;0.044303111055342015;['Fire', 'None', 'SmokeOnly'];[-1.2183877229690552, -0.28517580032348633, 1.3570382595062256];[0.059953562915325165, 0.15244169533252716, 0.7876047492027283];2;SmokeOnly
aihub__lb_none__0175.mp4;360;214;0.04546206499799153;['Fire', 'None', 'SmokeOnly'];[-1.2240445613861084, -0.2946363687515259, 1.375778079032898];[0.05884305760264397, 0.1490500271320343, 0.7921069264411926];2;SmokeOnly
aihub__lb_none__0175.mp4;360;215;0.04480059601337408;['Fire', 'None', 'SmokeOnly'];[-1.2252075672149658, -0.280791699886322, 1.3611730337142944];[0.059336885809898376, 0.1525735706090927, 0.7880894541740417];2;SmokeOnly
aihub__lb_none__0175.mp4;360;216;0.044840879039838855;['Fire', 'None', 'SmokeOnly'];[-1.224653720855713, -0.30735719203948975, 1.389364242553711];[0.058287568390369415, 0.1458655595779419, 0.7958468794822693];2;SmokeOnly
aihub__lb_none__0175.mp4;360;217;0.045940985881315975;['Fire', 'None', 'SmokeOnly'];[-1.2106897830963135, -0.3282424211502075, 1.3795785903930664];[0.05970092862844467, 0.144285649061203, 0.7960134148597717];2;SmokeOnly
aihub__lb_none__0175.mp4;360;218;0.04642655893258048;['Fire', 'None', 'SmokeOnly'];[-1.2079635858535767, -0.36061891913414, 1.4105517864227295];[0.058655183762311935, 0.13686852157115936, 0.804476261138916];2;SmokeOnly
aihub__lb_none__0175.mp4;360;219;0.04464889099472195;['Fire', 'None', 'SmokeOnly'];[-1.206088662147522, -0.3493672013282776, 1.3919332027435303];[0.05955018475651741, 0.1402660608291626, 0.8001837730407715];2;SmokeOnly
aihub__lb_none__0175.mp4;360;220;0.04385624801216176;['Fire', 'None', 'SmokeOnly'];[-1.2050728797912598, -0.3944058418273926, 1.4440226554870605];[0.05750215798616409, 0.1293458193540573, 0.813152015209198];2;SmokeOnly
aihub__lb_none__0175.mp4;360;221;0.04402137102442789;['Fire', 'None', 'SmokeOnly'];[-1.2020173072814941, -0.3763015866279602, 1.415115475654602];[0.05889313295483589, 0.13448330760002136, 0.8066235780715942];2;SmokeOnly
aihub__lb_none__0175.mp4;360;222;0.04441988601320182;['Fire', 'None', 'SmokeOnly'];[-1.2075163125991821, -0.38428646326065063, 1.4303243160247803];[0.05793466046452522, 0.13196620345115662, 0.8100991249084473];2;SmokeOnly
aihub__lb_none__0175.mp4;360;223;0.044152541981020414;['Fire', 'None', 'SmokeOnly'];[-1.2070367336273193, -0.36147814989089966, 1.4054304361343384];[0.05895557627081871, 0.13732397556304932, 0.8037204742431641];2;SmokeOnly
aihub__lb_none__0175.mp4;360;224;0.04730437902617264;['Fire', 'None', 'SmokeOnly'];[-1.2108783721923828, -0.37514355778694153, 1.4262070655822754];[0.057873960584402084, 0.1334867775440216, 0.8086392879486084];2;SmokeOnly
aihub__lb_none__0175.mp4;360;225;0.0454724159717443;['Fire', 'None', 'SmokeOnly'];[-1.2078737020492554, -0.34677720069885254, 1.3930858373641968];[0.059373900294303894, 0.14046400785446167, 0.8001620769500732];2;SmokeOnly
aihub__lb_none__0175.mp4;360;226;0.04216419201111414;['Fire', 'None', 'SmokeOnly'];[-1.2104942798614502, -0.36567986011505127, 1.4175366163253784];[0.05822748318314552, 0.1355271190404892, 0.8062454462051392];2;SmokeOnly
aihub__lb_none__0175.mp4;360;227;0.04291248799563612;['Fire', 'None', 'SmokeOnly'];[-1.2084121704101562, -0.35281068086624146, 1.4000840187072754];[0.059061843901872635, 0.138960063457489, 0.8019780516624451];2;SmokeOnly
aihub__lb_none__0175.mp4;360;228;0.0427725370900589;['Fire', 'None', 'SmokeOnly'];[-1.2093172073364258, -0.3764418959617615, 1.428209662437439];[0.057875342667102814, 0.13310882449150085, 0.8090158104896545];2;SmokeOnly
aihub__lb_none__0175.mp4;360;229;0.04642890493414597;['Fire', 'None', 'SmokeOnly'];[-1.212058663368225, -0.34681713581085205, 1.4041558504104614];[0.058618687093257904, 0.1392533779144287, 0.8021278977394104];2;SmokeOnly
aihub__lb_none__0175.mp4;360;230;0.04270195497520031;['Fire', 'None', 'SmokeOnly'];[-1.2108592987060547, -0.36981070041656494, 1.425550937652588];[0.057864390313625336, 0.13417577743530273, 0.8079599142074585];2;SmokeOnly
aihub__lb_none__0175.mp4;360;231;0.04915629308379719;['Fire', 'None', 'SmokeOnly'];[-1.2050867080688477, -0.37257787585258484, 1.4152207374572754];[0.058688804507255554, 0.13493020832538605, 0.8063809871673584];2;SmokeOnly
aihub__lb_none__0175.mp4;360;232;0.002667816006578505;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;233;0.0018583780620247126;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;234;0.04572027207905186;['Fire', 'None', 'SmokeOnly'];[-1.204506278038025, -0.3969915509223938, 1.4537442922592163];[0.0570983849465847, 0.12803331017494202, 0.8148682117462158];2;SmokeOnly
aihub__lb_none__0175.mp4;360;235;0.04476921897003186;['Fire', 'None', 'SmokeOnly'];[-1.2073780298233032, -0.3972909152507782, 1.4532986879348755];[0.05696684494614601, 0.12806738913059235, 0.8149658441543579];2;SmokeOnly
aihub__lb_none__0175.mp4;360;236;0.04399976303102447;['Fire', 'None', 'SmokeOnly'];[-1.207331895828247, -0.418515145778656, 1.4789741039276123];[0.055934201925992966, 0.12309947609901428, 0.8209663033485413];2;SmokeOnly
aihub__lb_none__0175.mp4;360;237;0.04474294202373122;['Fire', 'None', 'SmokeOnly'];[-1.2051544189453125, -0.4090481102466583, 1.4600956439971924];[0.056855544447898865, 0.12604260444641113, 0.8171018958091736];2;SmokeOnly
aihub__lb_none__0175.mp4;360;238;0.04975770501187064;['Fire', 'None', 'SmokeOnly'];[-1.2043499946594238, -0.4296468496322632, 1.4839059114456177];[0.055941082537174225, 0.12138920277357101, 0.8226696848869324];2;SmokeOnly
aihub__lb_none__0175.mp4;360;239;0.044117281024227836;['Fire', 'None', 'SmokeOnly'];[-1.2057909965515137, -0.41398030519485474, 1.4658644199371338];[0.05658898875117302, 0.12491396814584732, 0.8184970617294312];2;SmokeOnly
aihub__lb_none__0175.mp4;360;240;0.049582481988181736;['Fire', 'None', 'SmokeOnly'];[-1.205498218536377, -0.44365349411964417, 1.500893473625183];[0.055195651948451996, 0.11824148148298264, 0.8265628814697266];2;SmokeOnly
aihub__lb_none__0175.mp4;360;241;0.046189517022867145;['Fire', 'None', 'SmokeOnly'];[-1.202547311782837, -0.40175873041152954, 1.448796272277832];[0.05747005715966225, 0.12800288200378418, 0.8145270347595215];2;SmokeOnly
aihub__lb_none__0175.mp4;360;242;0.05136758499429555;['Fire', 'None', 'SmokeOnly'];[-1.201449990272522, -0.42021843791007996, 1.4679054021835327];[0.05677036568522453, 0.1239955872297287, 0.8192340731620789];2;SmokeOnly
aihub__lb_none__0175.mp4;360;243;0.04533703497145321;['Fire', 'None', 'SmokeOnly'];[-1.188602328300476, -0.4525495171546936, 1.4861444234848022];[0.05682995915412903, 0.11864268779754639, 0.824527382850647];2;SmokeOnly
aihub__lb_none__0175.mp4;360;244;0.04604272302094605;['Fire', 'None', 'SmokeOnly'];[-1.1843891143798828, -0.48756325244903564, 1.5197852849960327];[0.05571232736110687, 0.11183532327413559, 0.8324523568153381];2;SmokeOnly
aihub__lb_none__0175.mp4;360;245;0.04538167003920531;['Fire', 'None', 'SmokeOnly'];[-1.1813015937805176, -0.4546046853065491, 1.4798555374145508];[0.05753382295370102, 0.11899363994598389, 0.8234724998474121];2;SmokeOnly
aihub__lb_none__0175.mp4;360;246;0.0468455340233049;['Fire', 'None', 'SmokeOnly'];[-1.1793321371078491, -0.484688937664032, 1.5125455856323242];[0.05629882961511612, 0.11276624351739883, 0.830935001373291];2;SmokeOnly
aihub__lb_none__0175.mp4;360;247;0.045325045059143955;['Fire', 'None', 'SmokeOnly'];[-1.1818296909332275, -0.4800478518009186, 1.5096750259399414];[0.056270815432071686, 0.11351758986711502, 0.8302116394042969];2;SmokeOnly
aihub__lb_none__0175.mp4;360;248;0.04341306290007194;['Fire', 'None', 'SmokeOnly'];[-1.1871991157531738, -0.490134060382843, 1.5309118032455444];[0.0550675205886364, 0.11056739091873169, 0.8343651294708252];2;SmokeOnly
aihub__lb_none__0175.mp4;360;249;0.043614145972242065;['Fire', 'None', 'SmokeOnly'];[-1.1902451515197754, -0.46797236800193787, 1.5100505352020264];[0.05573129653930664, 0.11475673317909241, 0.8295119404792786];2;SmokeOnly
aihub__lb_none__0175.mp4;360;250;0.04446378699503836;['Fire', 'None', 'SmokeOnly'];[-1.1923786401748657, -0.46921151876449585, 1.5168993473052979];[0.05531162768602371, 0.1139945238828659, 0.8306938409805298];2;SmokeOnly
aihub__lb_none__0175.mp4;360;251;0.04253285289451006;['Fire', 'None', 'SmokeOnly'];[-1.19184410572052, -0.4536813497543335, 1.4970427751541138];[0.05615651234984398, 0.11748437583446503, 0.8263591527938843];2;SmokeOnly
aihub__lb_none__0175.mp4;360;252;0.04288925195578476;['Fire', 'None', 'SmokeOnly'];[-1.1916148662567139, -0.4687461853027344, 1.5154097080230713];[0.05541714280843735, 0.1141778826713562, 0.830405056476593];2;SmokeOnly
aihub__lb_none__0175.mp4;360;253;0.0440073859790572;['Fire', 'None', 'SmokeOnly'];[-1.1905100345611572, -0.4953691363334656, 1.545347809791565];[0.054268307983875275, 0.10875324159860611, 0.8369784355163574];2;SmokeOnly
aihub__lb_none__0175.mp4;360;254;0.04435872903559354;['Fire', 'None', 'SmokeOnly'];[-1.1888197660446167, -0.4949912130832672, 1.5402674674987793];[0.05458436906337738, 0.10924314707517624, 0.8361724019050598];2;SmokeOnly
aihub__lb_none__0175.mp4;360;255;0.044839037989731836;['Fire', 'None', 'SmokeOnly'];[-1.1860398054122925, -0.5114732384681702, 1.5538614988327026];[0.054204534739255905, 0.1064133569598198, 0.8393820524215698];2;SmokeOnly
aihub__lb_none__0175.mp4;360;256;0.04469916289235696;['Fire', 'None', 'SmokeOnly'];[-1.1903972625732422, -0.4989578127861023, 1.5428078174591064];[0.054410822689533234, 0.10863596200942993, 0.8369532227516174];2;SmokeOnly
aihub__lb_none__0175.mp4;360;257;0.0442353700709645;['Fire', 'None', 'SmokeOnly'];[-1.1861928701400757, -0.48244422674179077, 1.5175648927688599];[0.05568838119506836, 0.11256381124258041, 0.831747829914093];2;SmokeOnly
aihub__lb_none__0175.mp4;360;258;0.04483541808440345;['Fire', 'None', 'SmokeOnly'];[-1.1853342056274414, -0.5035690069198608, 1.5434138774871826];[0.05467149615287781, 0.10810551047325134, 0.8372230529785156];2;SmokeOnly
aihub__lb_none__0175.mp4;360;259;0.04333073701127428;['Fire', 'None', 'SmokeOnly'];[-1.1838008165359497, -0.49864673614501953, 1.535041093826294];[0.055106036365032196, 0.10933466255664825, 0.8355592489242554];2;SmokeOnly
aihub__lb_none__0175.mp4;360;260;0.04282548603805471;['Fire', 'None', 'SmokeOnly'];[-1.1900277137756348, -0.47590628266334534, 1.5224943161010742];[0.05521927773952484, 0.11277937889099121, 0.8320013880729675];2;SmokeOnly
aihub__lb_none__0175.mp4;360;261;0.04744425799435702;['Fire', 'None', 'SmokeOnly'];[-1.187909483909607, -0.4694925546646118, 1.51120126247406];[0.05581076443195343, 0.11447813361883163, 0.8297110795974731];2;SmokeOnly
aihub__lb_none__0175.mp4;360;262;0.04661339298036179;['Fire', 'None', 'SmokeOnly'];[-1.1868226528167725, -0.483534574508667, 1.5268688201904297];[0.05523262172937393, 0.1115911453962326, 0.8331761956214905];2;SmokeOnly
aihub__lb_none__0175.mp4;360;263;0.04908046100172214;['Fire', 'None', 'SmokeOnly'];[-1.189308524131775, -0.47668778896331787, 1.5207561254501343];[0.05534164607524872, 0.112859807908535, 0.8317985534667969];2;SmokeOnly
aihub__lb_none__0175.mp4;360;264;0.04646788893296616;['Fire', 'None', 'SmokeOnly'];[-1.187490463256836, -0.49091771245002747, 1.5344995260238647];[0.05489249527454376, 0.11016171425580978, 0.8349457383155823];2;SmokeOnly
aihub__lb_none__0175.mp4;360;265;0.001968488097190857;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;266;0.0020099401008337736;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;267;0.044718113036651595;['Fire', 'None', 'SmokeOnly'];[-1.1840990781784058, -0.5241801738739014, 1.565592646598816];[0.05384320393204689, 0.10416697710752487, 0.8419898152351379];2;SmokeOnly
aihub__lb_none__0175.mp4;360;268;0.04530577103287206;['Fire', 'None', 'SmokeOnly'];[-1.1839624643325806, -0.5228174328804016, 1.563820719718933];[0.053922880440950394, 0.10444910079240799, 0.8416280150413513];2;SmokeOnly
aihub__lb_none__0175.mp4;360;269;0.04506504703022074;['Fire', 'None', 'SmokeOnly'];[-1.1825206279754639, -0.5099884271621704, 1.5456563234329224];[0.054752059280872345, 0.10726981610059738, 0.837978184223175];2;SmokeOnly
aihub__lb_none__0175.mp4;360;270;0.045916233029856784;['Fire', 'None', 'SmokeOnly'];[-1.1887538433074951, -0.3948923945426941, 1.4496008157730103];[0.05813246965408325, 0.12858447432518005, 0.8132830262184143];2;SmokeOnly
