video;num_frames;frame_idx;elapsed_time;class_names;logits;probs;pred_label_idx;pred_label;eager_mode
aihub__lb_smoke__0208.mp4;360;138;0.0019192059990018606;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;139;0.001978192012757063;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;140;0.0024655930465087295;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;141;0.0021713030291721225;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;142;0.0017933710478246212;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;143;0.002696964074857533;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;144;0.0020635350374504924;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;145;0.0019022009801119566;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;146;0.0024963070172816515;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;147;0.002123264013789594;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;148;0.001734810066409409;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;149;0.00188158405944705;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;150;0.0018080369336530566;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;151;0.0019716020906344056;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;152;0.001756704063154757;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;153;0.0018520370358601213;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;154;0.0021817180095240474;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;155;0.002040577935986221;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;156;0.0022682310082018375;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;157;0.0020159221021458507;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;158;0.002121883095242083;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;159;0.0018819019896909595;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;160;0.0022832159884274006;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;161;0.0022102020448073745;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;162;0.04258367989677936;['Fire', 'None', 'SmokeOnly'];[-1.7466702461242676, 0.7747682332992554, 0.8635112047195435];[0.036971308290958405, 0.46016284823417664, 0.5028658509254456];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;163;0.04201210499741137;['Fire', 'None', 'SmokeOnly'];[-1.7851215600967407, 0.9288713932037354, 0.718388557434082];[0.03531729429960251, 0.5329170823097229, 0.43176567554473877];1;None;True
aihub__lb_smoke__0208.mp4;360;164;0.046597667038440704;['Fire', 'None', 'SmokeOnly'];[-1.7746552228927612, 0.9531815052032471, 0.6828287839889526];[0.0357460118830204, 0.5469051003456116, 0.4173488914966583];1;None;True
aihub__lb_smoke__0208.mp4;360;165;0.046231213957071304;['Fire', 'None', 'SmokeOnly'];[-1.7785899639129639, 0.8813396096229553, 0.7724871039390564];[0.035566698759794235, 0.5084359645843506, 0.4559972882270813];1;None;True
aihub__lb_smoke__0208.mp4;360;166;0.05300019506830722;['Fire', 'None', 'SmokeOnly'];[-1.7801390886306763, 0.9629330635070801, 0.6807379722595215];[0.035398583859205246, 0.5499041080474854, 0.4146972894668579];1;None;True
aihub__lb_smoke__0208.mp4;360;167;0.04519880807492882;['Fire', 'None', 'SmokeOnly'];[-1.765925407409668, 0.8986566066741943, 0.7477052807807922];[0.036085933446884155, 0.5182641744613647, 0.4456499218940735];1;None;True
aihub__lb_smoke__0208.mp4;360;168;0.0412829170236364;['Fire', 'None', 'SmokeOnly'];[-1.7570974826812744, 0.8737725019454956, 0.7917813062667847];[0.03612900152802467, 0.5016816854476929, 0.46218931674957275];1;None;True
aihub__lb_smoke__0208.mp4;360;169;0.04154383600689471;['Fire', 'None', 'SmokeOnly'];[-1.6744951009750366, 0.6426162719726562, 1.0108176469802856];[0.03874601051211357, 0.39312952756881714, 0.5681244730949402];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;170;0.045140036032535136;['Fire', 'None', 'SmokeOnly'];[-1.6687700748443604, 0.5879625082015991, 1.0702288150787354];[0.03842707350850105, 0.36704882979393005, 0.594524085521698];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;171;0.04221042396966368;['Fire', 'None', 'SmokeOnly'];[-1.6706207990646362, 0.5787441730499268, 1.072985053062439];[0.03842511773109436, 0.36433595418930054, 0.5972389578819275];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;172;0.041163246030919254;['Fire', 'None', 'SmokeOnly'];[-1.6733351945877075, 0.6092872619628906, 1.0330206155776978];[0.03879433870315552, 0.38027578592300415, 0.5809298753738403];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;173;0.04071570106316358;['Fire', 'None', 'SmokeOnly'];[-1.649693489074707, 0.562445342540741, 1.0964235067367554];[0.03888441249728203, 0.3552182614803314, 0.6058973670005798];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;174;0.03955522796604782;['Fire', 'None', 'SmokeOnly'];[-1.6542553901672363, 0.5811788439750671, 1.069183111190796];[0.03908822312951088, 0.36549606919288635, 0.5954157114028931];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;175;0.04137134295888245;['Fire', 'None', 'SmokeOnly'];[-1.6706948280334473, 0.6547854542732239, 0.9837666153907776];[0.03929440304636955, 0.40204429626464844, 0.5586613416671753];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;176;0.04109724599402398;['Fire', 'None', 'SmokeOnly'];[-1.68886137008667, 0.7587689161300659, 0.8659551739692688];[0.03932385519146919, 0.4546198844909668, 0.5060562491416931];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;177;0.040417691110633314;['Fire', 'None', 'SmokeOnly'];[-1.69417405128479, 0.7866607904434204, 0.8341819643974304];[0.03924011439085007, 0.4689679443836212, 0.49179187417030334];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;178;0.03976045502349734;['Fire', 'None', 'SmokeOnly'];[-1.6917442083358765, 0.7159463167190552, 0.9537220001220703];[0.038170427083969116, 0.42400774359703064, 0.5378218293190002];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;179;0.040807101991958916;['Fire', 'None', 'SmokeOnly'];[-1.695945382118225, 0.713917076587677, 0.9635505080223083];[0.03784794732928276, 0.42133960127830505, 0.5408124327659607];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;180;0.040038165054284036;['Fire', 'None', 'SmokeOnly'];[-1.6862056255340576, 0.6957194209098816, 0.9764066338539124];[0.03822717070579529, 0.4138367176055908, 0.5479361414909363];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;181;0.04669629503041506;['Fire', 'None', 'SmokeOnly'];[-1.6263785362243652, 0.5648889541625977, 1.0397517681121826];[0.041100259870290756, 0.367705374956131, 0.5911943316459656];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;182;0.04214389203116298;['Fire', 'None', 'SmokeOnly'];[-1.5343445539474487, 0.27374303340911865, 1.3359345197677612];[0.04041920602321625, 0.24650755524635315, 0.7130732536315918];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;183;0.04878554993774742;['Fire', 'None', 'SmokeOnly'];[-1.564799427986145, 0.37238234281539917, 1.2217416763305664];[0.041383933275938034, 0.2871699929237366, 0.6714460849761963];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;184;0.049539714003913105;['Fire', 'None', 'SmokeOnly'];[-1.568674087524414, 0.3861599266529083, 1.2062225341796875];[0.04149426892399788, 0.2930634915828705, 0.6654422879219055];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;185;0.049429076025262475;['Fire', 'None', 'SmokeOnly'];[-1.568976640701294, 0.3883075416088104, 1.2058120965957642];[0.041467420756816864, 0.2935924232006073, 0.6649401187896729];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;186;0.047161801951006055;['Fire', 'None', 'SmokeOnly'];[-1.5787267684936523, 0.42393606901168823, 1.167184591293335];[0.04168826714158058, 0.30885830521583557, 0.6494534015655518];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;187;0.050645663985051215;['Fire', 'None', 'SmokeOnly'];[-1.565678596496582, 0.3821251690387726, 1.2059944868087769];[0.041669052094221115, 0.2922362685203552, 0.6660947203636169];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;188;0.04038357501849532;['Fire', 'None', 'SmokeOnly'];[-1.5313959121704102, 0.2672550678253174, 1.32918381690979];[0.04079443961381912, 0.24645927548408508, 0.712746262550354];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;189;0.04062398103997111;['Fire', 'None', 'SmokeOnly'];[-1.527871012687683, 0.2532191872596741, 1.3456730842590332];[0.04059106484055519, 0.24096176028251648, 0.718447208404541];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;190;0.041089061996899545;['Fire', 'None', 'SmokeOnly'];[-1.5162301063537598, 0.23348811268806458, 1.3690431118011475];[0.040549129247665405, 0.23327837884426117, 0.7261725068092346];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;191;0.04162811499554664;['Fire', 'None', 'SmokeOnly'];[-1.6686984300613403, 0.5428687930107117, 1.0108658075332642];[0.04047149047255516, 0.36950525641441345, 0.5900232791900635];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;192;0.041608346975408494;['Fire', 'None', 'SmokeOnly'];[-1.6564934253692627, 0.4863986670970917, 1.0707679986953735];[0.04029818996787071, 0.34350401163101196, 0.6161978244781494];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;193;0.04268071404658258;['Fire', 'None', 'SmokeOnly'];[-1.6533926725387573, 0.4193204939365387, 1.142591118812561];[0.039486534893512726, 0.3137739598751068, 0.6467394828796387];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;194;0.04396096395794302;['Fire', 'None', 'SmokeOnly'];[-1.6525309085845947, 0.4520387649536133, 1.104111671447754];[0.040079426020383835, 0.3287944793701172, 0.6311261653900146];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;195;0.04366592993028462;['Fire', 'None', 'SmokeOnly'];[-1.6504372358322144, 0.45217931270599365, 1.088841199874878];[0.04054594784975052, 0.33197256922721863, 0.6274814605712891];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;196;0.04552030505146831;['Fire', 'None', 'SmokeOnly'];[-1.6445801258087158, 0.43414485454559326, 1.1021698713302612];[0.04067331552505493, 0.3251534104347229, 0.6341732740402222];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;197;0.042038463056087494;['Fire', 'None', 'SmokeOnly'];[-1.6412632465362549, 0.4004296660423279, 1.1401481628417969];[0.04024885222315788, 0.3100626766681671, 0.6496884226799011];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;198;0.04492067301180214;['Fire', 'None', 'SmokeOnly'];[-1.648461103439331, 0.39721232652664185, 1.1592727899551392];[0.03951524570584297, 0.30562537908554077, 0.6548593640327454];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;199;0.040786377037875354;['Fire', 'None', 'SmokeOnly'];[-1.6477924585342407, 0.37651920318603516, 1.1848706007003784];[0.03912126645445824, 0.29618310928344727, 0.664695680141449];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;200;0.03979180799797177;['Fire', 'None', 'SmokeOnly'];[-1.6371533870697021, 0.3510279953479767, 1.2168251276016235];[0.03897276148200035, 0.2845885753631592, 0.6764386296272278];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;201;0.04040164302568883;['Fire', 'None', 'SmokeOnly'];[-1.607835292816162, 0.2807711064815521, 1.259461522102356];[0.03968324512243271, 0.2623121738433838, 0.6980046033859253];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;202;0.04103666602168232;['Fire', 'None', 'SmokeOnly'];[-1.6244665384292603, 0.30064940452575684, 1.2437434196472168];[0.039275117218494415, 0.2692679464817047, 0.6914569735527039];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;203;0.04170017398428172;['Fire', 'None', 'SmokeOnly'];[-1.6415603160858154, 0.4031856656074524, 1.1453149318695068];[0.040068238973617554, 0.3096151351928711, 0.650316596031189];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;204;0.04176755400840193;['Fire', 'None', 'SmokeOnly'];[-1.6365694999694824, 0.3457760214805603, 1.2267636060714722];[0.03879038989543915, 0.28160861134529114, 0.6796009540557861];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;205;0.043935244088061154;['Fire', 'None', 'SmokeOnly'];[-1.6454838514328003, 0.3686099350452423, 1.199228048324585];[0.038924843072891235, 0.291700154542923, 0.6693750619888306];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;206;0.03948859008960426;['Fire', 'None', 'SmokeOnly'];[-1.645236849784851, 0.35894495248794556, 1.2218290567398071];[0.0384536013007164, 0.2853265106678009, 0.6762198209762573];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;207;0.046650276985019445;['Fire', 'None', 'SmokeOnly'];[-1.649613618850708, 0.3817463517189026, 1.2026335000991821];[0.038533978164196014, 0.29380035400390625, 0.6676657199859619];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;208;0.0460929429391399;['Fire', 'None', 'SmokeOnly'];[-1.6550695896148682, 0.4142197072505951, 1.1548378467559814];[0.03917332738637924, 0.3102211356163025, 0.6506054997444153];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;209;0.042499505914747715;['Fire', 'None', 'SmokeOnly'];[-1.6457690000534058, 0.36143338680267334, 1.2036787271499634];[0.038879185914993286, 0.28935706615448, 0.6717637777328491];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;210;0.05218024295754731;['Fire', 'None', 'SmokeOnly'];[-1.6539381742477417, 0.40018078684806824, 1.1676944494247437];[0.03905605152249336, 0.30463576316833496, 0.6563082337379456];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;211;0.04312708997167647;['Fire', 'None', 'SmokeOnly'];[-1.6476807594299316, 0.3997819721698761, 1.1617999076843262];[0.03944849222898483, 0.30565547943115234, 0.6548960208892822];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;212;0.045019726967439055;['Fire', 'None', 'SmokeOnly'];[-1.6401411294937134, 0.40181025862693787, 1.1563539505004883];[0.039852164685726166, 0.3070860505104065, 0.6530617475509644];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;213;0.052962040062993765;['Fire', 'None', 'SmokeOnly'];[-1.700205683708191, 0.5689243078231812, 1.0141843557357788];[0.038810260593891144, 0.37533336877822876, 0.5858563780784607];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;214;0.05105877493042499;['Fire', 'None', 'SmokeOnly'];[-1.7002254724502563, 0.5737199187278748, 1.0033296346664429];[0.038985759019851685, 0.3788505792617798, 0.5821636319160461];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;215;0.05487401899881661;['Fire', 'None', 'SmokeOnly'];[-1.7007107734680176, 0.5708162784576416, 1.0204188823699951];[0.038622453808784485, 0.37441354990005493, 0.586963951587677];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;216;0.0472011259989813;['Fire', 'None', 'SmokeOnly'];[-1.7050281763076782, 0.5889292359352112, 0.997154951095581];[0.03872014954686165, 0.3838752210140228, 0.5774046182632446];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;217;0.043107746983878314;['Fire', 'None', 'SmokeOnly'];[-1.7044905424118042, 0.5617405772209167, 1.0267980098724365];[0.03846798464655876, 0.3709462881088257, 0.5905856490135193];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;218;0.04093495605047792;['Fire', 'None', 'SmokeOnly'];[-1.761645793914795, 0.7851054072380066, 0.7893388867378235];[0.03761479631066322, 0.4801740348339081, 0.482211172580719];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;219;0.04064948810264468;['Fire', 'None', 'SmokeOnly'];[-1.7486371994018555, 0.7738898396492004, 0.790094792842865];[0.03827948868274689, 0.47696414589881897, 0.4847562909126282];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;220;0.04233434691559523;['Fire', 'None', 'SmokeOnly'];[-1.755820870399475, 0.7815489172935486, 0.7844241857528687];[0.03798072785139084, 0.480318158864975, 0.48170116543769836];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;221;0.04142054996918887;['Fire', 'None', 'SmokeOnly'];[-1.716007113456726, 0.8045873641967773, 0.7173976302146912];[0.040268007665872574, 0.5007724165916443, 0.45895954966545105];1;None;True
aihub__lb_smoke__0208.mp4;360;222;0.0415460669901222;['Fire', 'None', 'SmokeOnly'];[-1.6686577796936035, 0.7541469931602478, 0.7251624464988708];[0.04304276034235954, 0.4854124188423157, 0.47154489159584045];1;None;True
aihub__lb_smoke__0208.mp4;360;223;0.04747777304146439;['Fire', 'None', 'SmokeOnly'];[-1.6464362144470215, 0.6527164578437805, 0.8417627811431885];[0.043468229472637177, 0.4331928491592407, 0.5233389139175415];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;224;0.04079137195367366;['Fire', 'None', 'SmokeOnly'];[-1.6479324102401733, 0.6231271624565125, 0.8875465989112854];[0.04289611056447029, 0.41564881801605225, 0.541455090045929];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;225;0.04238079092465341;['Fire', 'None', 'SmokeOnly'];[-1.671981930732727, 0.6539102792739868, 0.868923008441925];[0.041793860495090485, 0.427793949842453, 0.5304121971130371];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;226;0.04121053998824209;['Fire', 'None', 'SmokeOnly'];[-1.6442508697509766, 0.588186502456665, 0.9089640974998474];[0.04315757006406784, 0.4023391008377075, 0.554503321647644];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;227;0.04158539103809744;['Fire', 'None', 'SmokeOnly'];[-1.643216848373413, 0.5928869843482971, 0.9052643179893494];[0.04320686310529709, 0.4042781591415405, 0.5525149703025818];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;228;0.0472832799423486;['Fire', 'None', 'SmokeOnly'];[-1.6164034605026245, 0.4836423397064209, 1.0387567281723022];[0.04274635389447212, 0.34908995032310486, 0.6081636548042297];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;229;0.04062717000488192;['Fire', 'None', 'SmokeOnly'];[-1.6576521396636963, 0.6572630405426025, 0.8515197038650513];[0.042700715363025665, 0.43230485916137695, 0.524994432926178];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;230;0.0407482220325619;['Fire', 'None', 'SmokeOnly'];[-1.653817892074585, 0.6618527173995972, 0.8393779993057251];[0.043044812977313995, 0.43611785769462585, 0.5208373069763184];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;231;0.041375486995093524;['Fire', 'None', 'SmokeOnly'];[-1.6545230150222778, 0.6593524813652039, 0.8436905145645142];[0.04296586290001869, 0.4345371127128601, 0.5224970579147339];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;232;0.047686719917692244;['Fire', 'None', 'SmokeOnly'];[-1.6710612773895264, 0.6951723694801331, 0.8142900466918945];[0.04226093366742134, 0.4503822922706604, 0.5073567628860474];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;233;0.04500272206496447;['Fire', 'None', 'SmokeOnly'];[-1.6783275604248047, 0.6650768518447876, 0.8557462096214294];[0.04162956029176712, 0.43364012241363525, 0.5247302651405334];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;234;0.039690841105766594;['Fire', 'None', 'SmokeOnly'];[-1.6797187328338623, 0.652097761631012, 0.8739079833030701];[0.04140741378068924, 0.4263567626476288, 0.532235860824585];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;235;0.04055978695396334;['Fire', 'None', 'SmokeOnly'];[-1.6694159507751465, 0.6360771656036377, 0.886572539806366];[0.04181798920035362, 0.41939777135849, 0.5387842059135437];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;236;0.03996132395695895;['Fire', 'None', 'SmokeOnly'];[-1.6914931535720825, 0.6833622455596924, 0.8486748933792114];[0.04093116521835327, 0.4399878978729248, 0.5190809369087219];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;237;0.04021703405305743;['Fire', 'None', 'SmokeOnly'];[-1.695798635482788, 0.7160883545875549, 0.8083394169807434];[0.04100377485156059, 0.4573966860771179, 0.5015995502471924];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;238;0.04012127500027418;['Fire', 'None', 'SmokeOnly'];[-1.6225820779800415, 0.4589872658252716, 1.0779402256011963];[0.041833046823740005, 0.3353772759437561, 0.622789740562439];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;239;0.04162227001506835;['Fire', 'None', 'SmokeOnly'];[-1.6263282299041748, 0.44924259185791016, 1.102121114730835];[0.041189175099134445, 0.32824042439460754, 0.6305704116821289];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;240;0.043750211014412344;['Fire', 'None', 'SmokeOnly'];[-1.623968482017517, 0.42131006717681885, 1.1400444507598877];[0.04065919667482376, 0.31434884667396545, 0.644991934299469];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;241;0.04512090503703803;['Fire', 'None', 'SmokeOnly'];[-1.6054298877716064, 0.29694515466690063, 1.2735599279403687];[0.03921864554286003, 0.26283517479896545, 0.6979461312294006];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;242;0.05533208593260497;['Fire', 'None', 'SmokeOnly'];[-1.605273962020874, 0.30897057056427, 1.2391691207885742];[0.0400419756770134, 0.2715572118759155, 0.6884008646011353];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;243;0.051643528044223785;['Fire', 'None', 'SmokeOnly'];[-1.6233444213867188, 0.3665121793746948, 1.2006137371063232];[0.039748989045619965, 0.2907433807849884, 0.669507622718811];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;244;0.044165021972730756;['Fire', 'None', 'SmokeOnly'];[-1.6251543760299683, 0.37293773889541626, 1.2033826112747192];[0.03953247144818306, 0.2915509045124054, 0.668916642665863];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;245;0.04214452998712659;['Fire', 'None', 'SmokeOnly'];[-1.6294803619384766, 0.4038802981376648, 1.1597011089324951];[0.04014868661761284, 0.3067246377468109, 0.6531267166137695];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;246;0.0409498360240832;['Fire', 'None', 'SmokeOnly'];[-1.6422641277313232, 0.40821772813796997, 1.1772639751434326];[0.03915337845683098, 0.3042861819267273, 0.656560480594635];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;247;0.04040026105940342;['Fire', 'None', 'SmokeOnly'];[-1.6394047737121582, 0.41542258858680725, 1.1667602062225342];[0.03944488242268562, 0.30788663029670715, 0.6526684761047363];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;248;0.04051281197462231;['Fire', 'None', 'SmokeOnly'];[-1.5638777017593384, 0.1920776665210724, 1.442323088645935];[0.03703780099749565, 0.2144109159708023, 0.7485513687133789];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;249;0.04434463509824127;['Fire', 'None', 'SmokeOnly'];[-1.5799640417099, 0.23932713270187378, 1.3975204229354858];[0.037305306643247604, 0.23007991909980774, 0.7326148152351379];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;250;0.04185257898643613;['Fire', 'None', 'SmokeOnly'];[-1.5763734579086304, 0.2390526980161667, 1.3891597986221313];[0.03766657039523125, 0.2314118593931198, 0.7309215664863586];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;251;0.04475870297756046;['Fire', 'None', 'SmokeOnly'];[-1.6628974676132202, 0.6611237525939941, 0.9343581795692444];[0.04057862609624863, 0.4145786762237549, 0.5448427200317383];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;252;0.041689544916152954;['Fire', 'None', 'SmokeOnly'];[-1.6783164739608765, 0.6765955090522766, 0.9287558794021606];[0.03984619677066803, 0.4198674261569977, 0.5402863621711731];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;253;0.04193016397766769;['Fire', 'None', 'SmokeOnly'];[-1.521931767463684, 0.30775678157806396, 1.1904338598251343];[0.0448494590818882, 0.279499351978302, 0.6756512522697449];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;254;0.04685040097683668;['Fire', 'None', 'SmokeOnly'];[-1.49227774143219, 0.1644708216190338, 1.3785358667373657];[0.0418521910905838, 0.21939915418624878, 0.7387486696243286];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;255;0.04367677110712975;['Fire', 'None', 'SmokeOnly'];[-1.4817564487457275, 0.13236293196678162, 1.4178074598312378];[0.0413399413228035, 0.20766961574554443, 0.7509903907775879];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;256;0.04133882001042366;['Fire', 'None', 'SmokeOnly'];[-1.4690189361572266, 0.10683055222034454, 1.4234168529510498];[0.041890013962984085, 0.2025318145751953, 0.7555781602859497];2;SmokeOnly;True
