video;num_frames;frame_idx;elapsed_time;class_names;logits;probs;pred_label_idx;pred_label;eager_mode
aihub__lb_none__0175.mp4;360;115;0.039822426973842084;['Fire', 'None', 'SmokeOnly'];[-1.0716361999511719, -0.5518350601196289, 1.383201003074646];[0.06980202347040176, 0.11738559603691101, 0.8128123879432678];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;116;0.040243466035462916;['Fire', 'None', 'SmokeOnly'];[-1.0719294548034668, -0.5562509298324585, 1.3893786668777466];[0.06946901232004166, 0.11634492874145508, 0.8141859769821167];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;117;0.04010918003041297;['Fire', 'None', 'SmokeOnly'];[-1.073183298110962, -0.5514832735061646, 1.3849210739135742];[0.06960136443376541, 0.11727061867713928, 0.8131280541419983];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;118;0.04115050798282027;['Fire', 'None', 'SmokeOnly'];[-1.0725253820419312, -0.5522744059562683, 1.3855003118515015];[0.06961763650178909, 0.11712819337844849, 0.8132541179656982];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;119;0.04589176911395043;['Fire', 'None', 'SmokeOnly'];[-1.0736128091812134, -0.5462961792945862, 1.3798182010650635];[0.06981994211673737, 0.11830149590969086, 0.811878502368927];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;120;0.04325432004407048;['Fire', 'None', 'SmokeOnly'];[-1.0405701398849487, -0.4567798376083374, 1.2343616485595703];[0.07987170666456223, 0.14319568872451782, 0.7769325971603394];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;121;0.04525893507525325;['Fire', 'None', 'SmokeOnly'];[-1.0623509883880615, -0.5081712603569031, 1.3300460577011108];[0.07309836894273758, 0.12722863256931305, 0.7996730804443359];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;122;0.047220699954777956;['Fire', 'None', 'SmokeOnly'];[-1.0487713813781738, -0.4716089367866516, 1.2621480226516724];[0.07773227989673615, 0.13843943178653717, 0.7838281989097595];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;123;0.04088257404509932;['Fire', 'None', 'SmokeOnly'];[-1.0518348217010498, -0.48494094610214233, 1.2803744077682495];[0.07654943317174911, 0.1349400281906128, 0.7885105609893799];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;124;0.040920955943875015;['Fire', 'None', 'SmokeOnly'];[-1.0496320724487305, -0.48250043392181396, 1.278052806854248];[0.07682038098573685, 0.13544988632202148, 0.7877296805381775];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;125;0.04061846691183746;['Fire', 'None', 'SmokeOnly'];[-1.0439972877502441, -0.5028221011161804, 1.2948108911514282];[0.07641232013702393, 0.13127824664115906, 0.7923094630241394];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;126;0.04120069195050746;['Fire', 'None', 'SmokeOnly'];[-1.0378749370574951, -0.5203153491020203, 1.3069021701812744];[0.07628419995307922, 0.12799936532974243, 0.795716404914856];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;127;0.03975852602161467;['Fire', 'None', 'SmokeOnly'];[-1.0386388301849365, -0.5178463459014893, 1.3048293590545654];[0.07633200287818909, 0.12849433720111847, 0.7951736450195312];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;128;0.04079815302975476;['Fire', 'None', 'SmokeOnly'];[-1.0349799394607544, -0.5047934055328369, 1.2875292301177979];[0.07751643657684326, 0.13171976804733276, 0.790763795375824];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;129;0.04319392901379615;['Fire', 'None', 'SmokeOnly'];[-1.0364128351211548, -0.5016056299209595, 1.2841193675994873];[0.07759027928113937, 0.13245585560798645, 0.7899538278579712];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;130;0.041045353980734944;['Fire', 'None', 'SmokeOnly'];[-1.0355682373046875, -0.5061976909637451, 1.2891696691513062];[0.0773882120847702, 0.131394624710083, 0.7912172079086304];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;131;0.04139101004693657;['Fire', 'None', 'SmokeOnly'];[-1.0371813774108887, -0.5014451742172241, 1.285192847251892];[0.0774679109454155, 0.13236989080905914, 0.7901621460914612];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;132;0.04173273197375238;['Fire', 'None', 'SmokeOnly'];[-1.0401197671890259, -0.5023005604743958, 1.2895554304122925];[0.07700083404779434, 0.1318461149930954, 0.791153073310852];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;133;0.04163704195525497;['Fire', 'None', 'SmokeOnly'];[-1.0587055683135986, -0.49846142530441284, 1.3126155138015747];[0.07427965849637985, 0.13007111847400665, 0.7956491708755493];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;134;0.0436069939751178;['Fire', 'None', 'SmokeOnly'];[-1.0480914115905762, -0.4788414239883423, 1.2707574367523193];[0.07733409106731415, 0.13664479553699493, 0.7860211730003357];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;135;0.04487383202649653;['Fire', 'None', 'SmokeOnly'];[-1.0579642057418823, -0.484509140253067, 1.2876627445220947];[0.07567615061998367, 0.1342787742614746, 0.7900450229644775];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;136;0.04563329799566418;['Fire', 'None', 'SmokeOnly'];[-1.0582170486450195, -0.4870394170284271, 1.2933851480484009];[0.07534243911504745, 0.13338251411914825, 0.7912750244140625];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;137;0.04657670110464096;['Fire', 'None', 'SmokeOnly'];[-1.0591456890106201, -0.48546746373176575, 1.2919155359268188];[0.07534950971603394, 0.13372905552387238, 0.7909214496612549];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;138;0.0524851760128513;['Fire', 'None', 'SmokeOnly'];[-1.0597538948059082, -0.486275851726532, 1.2937239408493042];[0.07520759105682373, 0.1334504783153534, 0.7913419008255005];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;139;0.05014075501821935;['Fire', 'None', 'SmokeOnly'];[-1.0624618530273438, -0.4775117039680481, 1.2875038385391235];[0.07530058175325394, 0.13515710830688477, 0.7895423769950867];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;140;0.04305911192204803;['Fire', 'None', 'SmokeOnly'];[-1.0605056285858154, -0.4803915023803711, 1.2886464595794678];[0.07539815455675125, 0.13467936217784882, 0.7899224758148193];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;141;0.04226254008244723;['Fire', 'None', 'SmokeOnly'];[-1.0595722198486328, -0.4789668619632721, 1.28534734249115];[0.07564551383256912, 0.13518762588500977, 0.7891668677330017];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;142;0.042421067017130554;['Fire', 'None', 'SmokeOnly'];[-1.0578222274780273, -0.4830244183540344, 1.2895421981811523];[0.07555869966745377, 0.13425055146217346, 0.7901907563209534];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;143;0.0400810040300712;['Fire', 'None', 'SmokeOnly'];[-1.0558685064315796, -0.4860121011734009, 1.2902007102966309];[0.07568620145320892, 0.13381420075893402, 0.7904996275901794];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;144;0.04063962597865611;['Fire', 'None', 'SmokeOnly'];[-1.0552042722702026, -0.49417686462402344, 1.2989696264266968];[0.07529044151306152, 0.13194438815116882, 0.7927651405334473];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;145;0.041593448957428336;['Fire', 'None', 'SmokeOnly'];[-1.0487189292907715, -0.5223528146743774, 1.330808162689209];[0.07411489635705948, 0.1254594624042511, 0.80042564868927];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;146;0.0399258789839223;['Fire', 'None', 'SmokeOnly'];[-1.034865140914917, -0.4853407144546509, 1.2640823125839233];[0.07876423746347427, 0.13645341992378235, 0.7847822904586792];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;147;0.04740410705562681;['Fire', 'None', 'SmokeOnly'];[-1.0433332920074463, -0.4973579943180084, 1.2861310243606567];[0.07693059742450714, 0.13280464708805084, 0.7902647852897644];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;148;0.04188434896059334;['Fire', 'None', 'SmokeOnly'];[-1.0423336029052734, -0.497725248336792, 1.288596510887146];[0.07685543596744537, 0.13249364495277405, 0.7906508445739746];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;149;0.042918232968077064;['Fire', 'None', 'SmokeOnly'];[-1.0453698635101318, -0.5011138319969177, 1.295085072517395];[0.07628180086612701, 0.13145841658115387, 0.7922598123550415];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;150;0.04635087202768773;['Fire', 'None', 'SmokeOnly'];[-1.29878568649292, -0.2700895071029663, 1.437025785446167];[0.05203003063797951, 0.14554965496063232, 0.8024203181266785];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;151;0.0471132070524618;['Fire', 'None', 'SmokeOnly'];[-1.3089543581008911, -0.38120704889297485, 1.5742911100387573];[0.046726811677217484, 0.11816304177045822, 0.8351101279258728];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;152;0.042383003048598766;['Fire', 'None', 'SmokeOnly'];[-1.2991336584091187, -0.4423098564147949, 1.6360323429107666];[0.04508507251739502, 0.10620538890361786, 0.8487095832824707];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;153;0.044510207953862846;['Fire', 'None', 'SmokeOnly'];[-1.2990270853042603, -0.4003082811832428, 1.5825492143630981];[0.04695093631744385, 0.11533280462026596, 0.8377162218093872];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;154;0.04421845800243318;['Fire', 'None', 'SmokeOnly'];[-1.2975590229034424, -0.4174198508262634, 1.5974498987197876];[0.046522658318281174, 0.11217710375785828, 0.8413002490997314];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;155;0.0449364569503814;['Fire', 'None', 'SmokeOnly'];[-1.2938077449798584, -0.4430678188800812, 1.6221314668655396];[0.045855723321437836, 0.10736559331417084, 0.8467786312103271];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;156;0.0412727789953351;['Fire', 'None', 'SmokeOnly'];[-1.2919237613677979, -0.43808555603027344, 1.6128402948379517];[0.04627577215433121, 0.10868535190820694, 0.845038890838623];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;157;0.041440982022322714;['Fire', 'None', 'SmokeOnly'];[-1.2280577421188354, -0.3593199551105499, 1.4378024339675903];[0.05629294365644455, 0.13419675827026367, 0.8095102310180664];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;158;0.042063183966092765;['Fire', 'None', 'SmokeOnly'];[-1.2264736890792847, -0.3566043972969055, 1.434655785560608];[0.05650021880865097, 0.1348433643579483, 0.8086563348770142];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;159;0.0406794969458133;['Fire', 'None', 'SmokeOnly'];[-1.2191449403762817, -0.34753087162971497, 1.405877947807312];[0.05815421789884567, 0.13903316855430603, 0.8028125762939453];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;160;0.040553716011345387;['Fire', 'None', 'SmokeOnly'];[-1.2196285724639893, -0.3532659709453583, 1.41446053981781];[0.05777387320995331, 0.13740038871765137, 0.8048256635665894];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;161;0.04122440190985799;['Fire', 'None', 'SmokeOnly'];[-1.218837857246399, -0.3308854103088379, 1.392374873161316];[0.058665819466114044, 0.14256666600704193, 0.7987675666809082];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;162;0.04077561304438859;['Fire', 'None', 'SmokeOnly'];[-1.2190157175064087, -0.334735631942749, 1.3989158868789673];[0.05838194116950035, 0.14135673642158508, 0.8002613186836243];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;163;0.04230464401189238;['Fire', 'None', 'SmokeOnly'];[-1.2134648561477661, -0.35345423221588135, 1.4105802774429321];[0.058293454349040985, 0.137758269906044, 0.8039482831954956];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;164;0.04217779997270554;['Fire', 'None', 'SmokeOnly'];[-1.216658353805542, -0.3590138852596283, 1.4185603857040405];[0.05779023468494415, 0.13624627888202667, 0.8059634566307068];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;165;0.048952381941489875;['Fire', 'None', 'SmokeOnly'];[-1.2158091068267822, -0.33726972341537476, 1.3931032419204712];[0.058852434158325195, 0.14168024063110352, 0.7994672656059265];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;166;0.04483906493987888;['Fire', 'None', 'SmokeOnly'];[-1.217797875404358, -0.3484196364879608, 1.4076170921325684];[0.05815397575497627, 0.13872206211090088, 0.803123950958252];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;167;0.04477091203443706;['Fire', 'None', 'SmokeOnly'];[-1.2225165367126465, -0.3202192187309265, 1.381942868232727];[0.05886102095246315, 0.14510773122310638, 0.7960312366485596];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;168;0.043497693026438355;['Fire', 'None', 'SmokeOnly'];[-1.2264472246170044, -0.34231483936309814, 1.4125120639801025];[0.057406891137361526, 0.1389753818511963, 0.8036177158355713];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;169;0.045597785036079586;['Fire', 'None', 'SmokeOnly'];[-1.2291885614395142, -0.32028135657310486, 1.3937362432479858];[0.05794559791684151, 0.1437983214855194, 0.7982560396194458];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;170;0.046306747011840343;['Fire', 'None', 'SmokeOnly'];[-1.2301820516586304, -0.3318227529525757, 1.407407522201538];[0.05735577270388603, 0.14084117114543915, 0.8018030524253845];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;171;0.041988014010712504;['Fire', 'None', 'SmokeOnly'];[-1.2289607524871826, -0.35378924012184143, 1.4280742406845093];[0.05664679408073425, 0.13591189682483673, 0.807441234588623];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;172;0.047242920962162316;['Fire', 'None', 'SmokeOnly'];[-1.2294161319732666, -0.3626555800437927, 1.440592646598816];[0.05611897259950638, 0.13351774215698242, 0.810363233089447];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;173;0.045000676065683365;['Fire', 'None', 'SmokeOnly'];[-1.2274727821350098, -0.36466971039772034, 1.4387036561965942];[0.05632326006889343, 0.13347451388835907, 0.8102022409439087];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;174;0.04413754597771913;['Fire', 'None', 'SmokeOnly'];[-1.2257249355316162, -0.394103080034256, 1.4671125411987305];[0.055338576436042786, 0.12711498141288757, 0.8175464868545532];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;175;0.04592834401410073;['Fire', 'None', 'SmokeOnly'];[-1.2213280200958252, -0.3899172842502594, 1.457098364830017];[0.05599507316946983, 0.12859582901000977, 0.8154091238975525];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;176;0.04388077603653073;['Fire', 'None', 'SmokeOnly'];[-1.2199606895446777, -0.4085821509361267, 1.474806547164917];[0.05539221316576004, 0.12468834966421127, 0.8199195265769958];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;177;0.042585654999129474;['Fire', 'None', 'SmokeOnly'];[-1.217389702796936, -0.38206785917282104, 1.4415080547332764];[0.056863099336624146, 0.1311010718345642, 0.812035858631134];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;178;0.04840024805162102;['Fire', 'None', 'SmokeOnly'];[-1.2196499109268188, -0.3753860294818878, 1.4411396980285645];[0.056709133088588715, 0.1319204419851303, 0.8113704323768616];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;179;0.04347409005276859;['Fire', 'None', 'SmokeOnly'];[-1.219564437866211, -0.3614906370639801, 1.4271259307861328];[0.05725447088479996, 0.13504116237163544, 0.8077043890953064];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;180;0.044081300031393766;['Fire', 'None', 'SmokeOnly'];[-1.2136045694351196, -0.37223100662231445, 1.4307482242584229];[0.05749146267771721, 0.13335439562797546, 0.8091540932655334];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;181;0.041409722995013;['Fire', 'None', 'SmokeOnly'];[-1.2067344188690186, -0.3805818557739258, 1.4275431632995605];[0.05807958170771599, 0.13268350064754486, 0.8092368841171265];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;182;0.04360965208616108;['Fire', 'None', 'SmokeOnly'];[-1.195038080215454, -0.4320177733898163, 1.4709752798080444];[0.05705399066209793, 0.12236619740724564, 0.8205798268318176];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;183;0.04043516598176211;['Fire', 'None', 'SmokeOnly'];[-1.1988929510116577, -0.43099772930145264, 1.4694262742996216];[0.0569121353328228, 0.12265846878290176, 0.8204293847084045];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;184;0.04106768197380006;['Fire', 'None', 'SmokeOnly'];[-1.2005863189697266, -0.4344896972179413, 1.4788901805877686];[0.056405358016490936, 0.12134778499603271, 0.822246789932251];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;185;0.045086477999575436;['Fire', 'None', 'SmokeOnly'];[-1.1994364261627197, -0.42106738686561584, 1.4606857299804688];[0.05722148343920708, 0.12462366372346878, 0.8181547522544861];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;186;0.040763810044154525;['Fire', 'None', 'SmokeOnly'];[-1.2001063823699951, -0.4212852716445923, 1.4618185758590698];[0.05713392049074173, 0.1244892105460167, 0.8183768391609192];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;187;0.049223294015973806;['Fire', 'None', 'SmokeOnly'];[-1.201451301574707, -0.40264829993247986, 1.4431233406066895];[0.05780234932899475, 0.12848760187625885, 0.8137099742889404];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;188;0.04208115197252482;['Fire', 'None', 'SmokeOnly'];[-1.2055387496948242, -0.41447651386260986, 1.4633082151412964];[0.05672449618577957, 0.1251193881034851, 0.8181561231613159];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;189;0.04214260703884065;['Fire', 'None', 'SmokeOnly'];[-1.2062511444091797, -0.39948973059654236, 1.4469910860061646];[0.05733734369277954, 0.12847229838371277, 0.8141903281211853];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;190;0.040301836910657585;['Fire', 'None', 'SmokeOnly'];[-1.2063390016555786, -0.40852105617523193, 1.4575549364089966];[0.05690626800060272, 0.12637117505073547, 0.816722571849823];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;191;0.04179461195599288;['Fire', 'None', 'SmokeOnly'];[-1.2081992626190186, -0.39545929431915283, 1.445205569267273];[0.057285625487565994, 0.12912610173225403, 0.8135882019996643];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;192;0.05098878697026521;['Fire', 'None', 'SmokeOnly'];[-1.2097442150115967, -0.40491488575935364, 1.4564926624298096];[0.05674709752202034, 0.12690436840057373, 0.8163484930992126];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;193;0.04390331695321947;['Fire', 'None', 'SmokeOnly'];[-1.2170464992523193, -0.4063147008419037, 1.472558617591858];[0.05563154071569443, 0.12514615058898926, 0.8192223310470581];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;194;0.04515378107316792;['Fire', 'None', 'SmokeOnly'];[-1.2201875448226929, -0.4155355989933014, 1.4873979091644287];[0.054857805371284485, 0.12265755236148834, 0.8224846124649048];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;195;0.04883021698333323;['Fire', 'None', 'SmokeOnly'];[-1.2175251245498657, -0.41426271200180054, 1.477056860923767];[0.05545652285218239, 0.12382406741380692, 0.8207193613052368];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;196;0.04573154007084668;['Fire', 'None', 'SmokeOnly'];[-1.2218778133392334, -0.4365101754665375, 1.5085457563400269];[0.053958989679813385, 0.1183435395359993, 0.8276974558830261];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;197;0.05400548898614943;['Fire', 'None', 'SmokeOnly'];[-1.2222317457199097, -0.41502845287323, 1.4878181219100952];[0.054729584604501724, 0.12268348038196564, 0.8225870132446289];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;198;0.04375967406667769;['Fire', 'None', 'SmokeOnly'];[-1.2246209383010864, -0.4314795434474945, 1.511070966720581];[0.05367473512887955, 0.11863882839679718, 0.8276864290237427];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;199;0.045729944948107004;['Fire', 'None', 'SmokeOnly'];[-1.2235939502716064, -0.44634801149368286, 1.5260370969772339];[0.05315661430358887, 0.11564074456691742, 0.8312026262283325];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;200;0.04736614890862256;['Fire', 'None', 'SmokeOnly'];[-1.2229621410369873, -0.4595066010951996, 1.5407885313034058];[0.05261803790926933, 0.11290134489536285, 0.8344805836677551];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;201;0.04309207201004028;['Fire', 'None', 'SmokeOnly'];[-1.222481369972229, -0.44976896047592163, 1.5284174680709839];[0.05312838777899742, 0.11505655199289322, 0.8318150639533997];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;202;0.041538479970768094;['Fire', 'None', 'SmokeOnly'];[-1.2272453308105469, -0.4414913058280945, 1.5262117385864258];[0.052935641258955, 0.11614400148391724, 0.8309203386306763];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;203;0.04200130410026759;['Fire', 'None', 'SmokeOnly'];[-1.2265757322311401, -0.44900262355804443, 1.5322778224945068];[0.05274839699268341, 0.11479022353887558, 0.8324613571166992];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;204;0.04263275698758662;['Fire', 'None', 'SmokeOnly'];[-1.2271971702575684, -0.4642477333545685, 1.5494071245193481];[0.05205901712179184, 0.11164534091949463, 0.8362956047058105];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;205;0.0459035710664466;['Fire', 'None', 'SmokeOnly'];[-1.2243659496307373, -0.42195776104927063, 1.4962577819824219];[0.05428675189614296, 0.12110868841409683, 0.8246045708656311];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;206;0.042198745999485254;['Fire', 'None', 'SmokeOnly'];[-1.229009985923767, -0.4353085160255432, 1.5177539587020874];[0.053181130439043045, 0.11761365085840225, 0.8292052149772644];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;207;0.04298479203134775;['Fire', 'None', 'SmokeOnly'];[-1.224548578262329, -0.4307549297809601, 1.5023181438446045];[0.05406372249126434, 0.119576595723629, 0.8263596892356873];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;208;0.04765694297384471;['Fire', 'None', 'SmokeOnly'];[-1.2271941900253296, -0.4422316551208496, 1.5205504894256592];[0.053192298859357834, 0.11661477386951447, 0.8301929235458374];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;209;0.04502109007444233;['Fire', 'None', 'SmokeOnly'];[-1.222775936126709, -0.4344311058521271, 1.504828929901123];[0.05406586080789566, 0.11893151700496674, 0.8270025849342346];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;210;0.0552504250081256;['Fire', 'None', 'SmokeOnly'];[-1.2260632514953613, -0.3416909873485565, 1.4309052228927612];[0.05657874792814255, 0.13700340688228607, 0.8064178228378296];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;211;0.04226594197098166;['Fire', 'None', 'SmokeOnly'];[-1.2217059135437012, -0.32953062653541565, 1.4101141691207886];[0.057671867311000824, 0.14074431359767914, 0.8015838861465454];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;212;0.04485150508116931;['Fire', 'None', 'SmokeOnly'];[-1.2244460582733154, -0.3223804533481598, 1.40791654586792];[0.05756630003452301, 0.1418830007314682, 0.8005506992340088];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;213;0.04416146804578602;['Fire', 'None', 'SmokeOnly'];[-1.2183877229690552, -0.28517580032348633, 1.3570382595062256];[0.059953562915325165, 0.15244169533252716, 0.7876047492027283];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;214;0.044469060958363116;['Fire', 'None', 'SmokeOnly'];[-1.2240445613861084, -0.2946363687515259, 1.375778079032898];[0.05884305760264397, 0.1490500271320343, 0.7921069264411926];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;215;0.04867487994488329;['Fire', 'None', 'SmokeOnly'];[-1.2252075672149658, -0.280791699886322, 1.3611730337142944];[0.059336885809898376, 0.1525735706090927, 0.7880894541740417];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;216;0.04097433004062623;['Fire', 'None', 'SmokeOnly'];[-1.224653720855713, -0.30735719203948975, 1.389364242553711];[0.058287568390369415, 0.1458655595779419, 0.7958468794822693];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;217;0.041234822012484074;['Fire', 'None', 'SmokeOnly'];[-1.2106897830963135, -0.3282424211502075, 1.3795785903930664];[0.05970092862844467, 0.144285649061203, 0.7960134148597717];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;218;0.042025546077638865;['Fire', 'None', 'SmokeOnly'];[-1.2079635858535767, -0.36061891913414, 1.4105517864227295];[0.058655183762311935, 0.13686852157115936, 0.804476261138916];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;219;0.04541990696452558;['Fire', 'None', 'SmokeOnly'];[-1.206088662147522, -0.3493672013282776, 1.3919332027435303];[0.05955018475651741, 0.1402660608291626, 0.8001837730407715];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;220;0.044299475965090096;['Fire', 'None', 'SmokeOnly'];[-1.2050728797912598, -0.3944058418273926, 1.4440226554870605];[0.05750215798616409, 0.1293458193540573, 0.813152015209198];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;221;0.04624507995322347;['Fire', 'None', 'SmokeOnly'];[-1.2020173072814941, -0.3763015866279602, 1.415115475654602];[0.05889313295483589, 0.13448330760002136, 0.8066235780715942];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;222;0.04832082393113524;['Fire', 'None', 'SmokeOnly'];[-1.2075163125991821, -0.38428646326065063, 1.4303243160247803];[0.05793466046452522, 0.13196620345115662, 0.8100991249084473];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;223;0.0446661839960143;['Fire', 'None', 'SmokeOnly'];[-1.2070367336273193, -0.36147814989089966, 1.4054304361343384];[0.05895557627081871, 0.13732397556304932, 0.8037204742431641];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;224;0.04540204501245171;['Fire', 'None', 'SmokeOnly'];[-1.2108783721923828, -0.37514355778694153, 1.4262070655822754];[0.057873960584402084, 0.1334867775440216, 0.8086392879486084];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;225;0.048112431075423956;['Fire', 'None', 'SmokeOnly'];[-1.2078737020492554, -0.34677720069885254, 1.3930858373641968];[0.059373900294303894, 0.14046400785446167, 0.8001620769500732];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;226;0.04880703892558813;['Fire', 'None', 'SmokeOnly'];[-1.2104942798614502, -0.36567986011505127, 1.4175366163253784];[0.05822748318314552, 0.1355271190404892, 0.8062454462051392];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;227;0.04377168801147491;['Fire', 'None', 'SmokeOnly'];[-1.2084121704101562, -0.35281068086624146, 1.4000840187072754];[0.059061843901872635, 0.138960063457489, 0.8019780516624451];2;SmokeOnly;True
aihub__lb_none__0175.mp4;360;228;0.04151402600109577;['Fire', 'None', 'SmokeOnly'];[-1.2093172073364258, -0.3764418959617615, 1.428209662437439];[0.057875342667102814, 0.13310882449150085, 0.8090158104896545];2;SmokeOnly;True
