video;num_frames;frame_idx;elapsed_time;class_names;logits;probs;pred_label_idx;pred_label;eager_mode
aihub__lb_smoke__0208.mp4;360;129;0.04890035802964121;['Fire', 'None', 'SmokeOnly'];[-1.364643931388855, 0.36913785338401794, 1.4519028663635254];[0.04276968911290169, 0.24216313660144806, 0.7150672078132629];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;130;0.05322931590490043;['Fire', 'None', 'SmokeOnly'];[-1.3498613834381104, 0.32502299547195435, 1.4826873540878296];[0.042868997901678085, 0.22884230315685272, 0.7282886505126953];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;131;0.057702416903339326;['Fire', 'None', 'SmokeOnly'];[-1.3360871076583862, 0.48650413751602173, 1.323180913925171];[0.04656859487295151, 0.288160502910614, 0.6652708649635315];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;132;0.05462732503656298;['Fire', 'None', 'SmokeOnly'];[-1.402286171913147, 0.41216135025024414, 1.4466218948364258];[0.040972527116537094, 0.2514764070510864, 0.7075510025024414];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;133;0.05344007699750364;['Fire', 'None', 'SmokeOnly'];[-1.3639367818832397, 0.862436056137085, 1.0108966827392578];[0.04758410528302193, 0.44092366099357605, 0.5114922523498535];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;134;0.0601445910288021;['Fire', 'None', 'SmokeOnly'];[-1.3253272771835327, 0.9865869283676147, 0.8610053658485413];[0.05000942200422287, 0.5047814846038818, 0.4452090859413147];1;None;True
aihub__lb_smoke__0208.mp4;360;135;0.047255684970878065;['Fire', 'None', 'SmokeOnly'];[-1.3686740398406982, 0.8987752199172974, 0.9847691655158997];[0.04722220450639725, 0.45591825246810913, 0.4968595504760742];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;136;0.04740353499073535;['Fire', 'None', 'SmokeOnly'];[-1.344507098197937, 1.0668913125991821, 0.7964491248130798];[0.04840948432683945, 0.5397435426712036, 0.41184699535369873];1;None;True
aihub__lb_smoke__0208.mp4;360;137;0.04795966809615493;['Fire', 'None', 'SmokeOnly'];[-1.3427258729934692, 1.012992024421692, 0.8475236296653748];[0.04882063716650009, 0.5148476958274841, 0.43633171916007996];1;None;True
aihub__lb_smoke__0208.mp4;360;138;0.04825748596340418;['Fire', 'None', 'SmokeOnly'];[-1.391493558883667, 0.987768292427063, 0.908714771270752];[0.04592803493142128, 0.4958818554878235, 0.45819011330604553];1;None;True
aihub__lb_smoke__0208.mp4;360;139;0.0526585680199787;['Fire', 'None', 'SmokeOnly'];[-1.3867239952087402, 0.9977794289588928, 0.8961079120635986];[0.04617214947938919, 0.5011373162269592, 0.4526904821395874];1;None;True
aihub__lb_smoke__0208.mp4;360;140;0.04984126100316644;['Fire', 'None', 'SmokeOnly'];[-1.3942619562149048, 0.9956408739089966, 0.9050841927528381];[0.04570363834500313, 0.4987379014492035, 0.4555584490299225];1;None;True
aihub__lb_smoke__0208.mp4;360;141;0.049872081028297544;['Fire', 'None', 'SmokeOnly'];[-1.3981517553329468, 0.9172129034996033, 0.9867448806762695];[0.0454823337495327, 0.46067315340042114, 0.49384450912475586];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;142;0.050577651942148805;['Fire', 'None', 'SmokeOnly'];[-1.3866041898727417, 0.8797173500061035, 1.0143542289733887];[0.046130549162626266, 0.44487667083740234, 0.5089928507804871];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;143;0.049802709952928126;['Fire', 'None', 'SmokeOnly'];[-1.3961236476898193, 0.7875533699989319, 1.1052066087722778];[0.045294761657714844, 0.40216749906539917, 0.5525377988815308];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;144;0.047493029036559165;['Fire', 'None', 'SmokeOnly'];[-1.4119120836257935, 0.675926923751831, 1.2204234600067139];[0.043528083711862564, 0.3511612117290497, 0.6053107380867004];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;145;0.048690445022657514;['Fire', 'None', 'SmokeOnly'];[-1.4272959232330322, 0.8162840008735657, 1.1006309986114502];[0.043564390391111374, 0.41068235039711, 0.5457533001899719];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;146;0.054375261068344116;['Fire', 'None', 'SmokeOnly'];[-1.4496426582336426, 0.7574170827865601, 1.177600383758545];[0.04179811105132103, 0.37990108132362366, 0.5783008337020874];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;147;0.05098667601123452;['Fire', 'None', 'SmokeOnly'];[-1.4607369899749756, 0.7077659368515015, 1.232377052307129];[0.040778372436761856, 0.35661426186561584, 0.6026073694229126];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;148;0.046948864008300006;['Fire', 'None', 'SmokeOnly'];[-1.4640556573867798, 0.6718149781227112, 1.2645149230957031];[0.04036262258887291, 0.34164583683013916, 0.6179915070533752];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;149;0.04767000500578433;['Fire', 'None', 'SmokeOnly'];[-1.4628932476043701, 0.6174341440200806, 1.3148193359375];[0.0398576594889164, 0.3191438615322113, 0.6409985423088074];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;150;0.048258121008984745;['Fire', 'None', 'SmokeOnly'];[-1.4592509269714355, 0.6563670635223389, 1.275799036026001];[0.040477268397808075, 0.33574724197387695, 0.6237755417823792];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;151;0.04808072198648006;['Fire', 'None', 'SmokeOnly'];[-1.4547737836837769, 0.6404365301132202, 1.2840869426727295];[0.0406561903655529, 0.3304189443588257, 0.6289248466491699];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;152;0.04753962904214859;['Fire', 'None', 'SmokeOnly'];[-1.463832974433899, 0.6857596635818481, 1.254030704498291];[0.040437884628772736, 0.34701207280158997, 0.6125500202178955];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;153;0.05630398297216743;['Fire', 'None', 'SmokeOnly'];[-1.470206618309021, 0.6647575497627258, 1.2678759098052979];[0.04013798013329506, 0.3394365906715393, 0.6204254627227783];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;154;0.05649928096681833;['Fire', 'None', 'SmokeOnly'];[-1.4659656286239624, 0.6451794505119324, 1.279974102973938];[0.0402626097202301, 0.33247625827789307, 0.6272611618041992];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;155;0.0545513890683651;['Fire', 'None', 'SmokeOnly'];[-1.458142638206482, 0.6906861662864685, 1.2335327863693237];[0.041099514812231064, 0.35242047905921936, 0.6064800024032593];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;156;0.049328233930282295;['Fire', 'None', 'SmokeOnly'];[-1.4621480703353882, 0.6200180053710938, 1.3027238845825195];[0.040162526071071625, 0.32217681407928467, 0.6376607418060303];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;157;0.04973524599336088;['Fire', 'None', 'SmokeOnly'];[-1.4353138208389282, 0.7863898277282715, 1.1512212753295898];[0.04254107549786568, 0.39235758781433105, 0.5651013255119324];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;158;0.05005541106220335;['Fire', 'None', 'SmokeOnly'];[-1.4560096263885498, 0.8790580630302429, 1.0801522731781006];[0.04173403978347778, 0.43111923336982727, 0.5271466970443726];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;159;0.059278459986671805;['Fire', 'None', 'SmokeOnly'];[-1.4780879020690918, 0.7917277812957764, 1.1770726442337036];[0.04015276953577995, 0.38858306407928467, 0.5712642073631287];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;160;0.047980637988075614;['Fire', 'None', 'SmokeOnly'];[-1.4633153676986694, 0.7085968852043152, 1.2407889366149902];[0.04045965522527695, 0.3550354540348053, 0.6045048832893372];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;161;0.049647870007902384;['Fire', 'None', 'SmokeOnly'];[-1.55349600315094, 0.8846696615219116, 1.1287866830825806];[0.03694066405296326, 0.42304500937461853, 0.5400142669677734];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;162;0.04985036898870021;['Fire', 'None', 'SmokeOnly'];[-1.5473833084106445, 0.787297248840332, 1.2062426805496216];[0.03700193762779236, 0.38208791613578796, 0.5809101462364197];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;163;0.07104270998388529;['Fire', 'None', 'SmokeOnly'];[-1.552483320236206, 0.7332170605659485, 1.2662320137023926];[0.036247797310352325, 0.3564090132713318, 0.6073431372642517];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;164;0.0498726109508425;['Fire', 'None', 'SmokeOnly'];[-1.5708529949188232, 0.6695470213890076, 1.3332303762435913];[0.034909382462501526, 0.3280465602874756, 0.6370440721511841];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;165;0.04807606292888522;['Fire', 'None', 'SmokeOnly'];[-1.5722861289978027, 0.6620222330093384, 1.3444491624832153];[0.03469707816839218, 0.32407137751579285, 0.6412315368652344];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;166;0.048336389008909464;['Fire', 'None', 'SmokeOnly'];[-1.590449571609497, 0.7149803042411804, 1.312545895576477];[0.03417966887354851, 0.34277042746543884, 0.6230499148368835];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;167;0.05396846099756658;['Fire', 'None', 'SmokeOnly'];[-1.5859670639038086, 0.6875596642494202, 1.3379546403884888];[0.03409741446375847, 0.3312084972858429, 0.6346940398216248];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;168;0.06363039999268949;['Fire', 'None', 'SmokeOnly'];[-1.5847753286361694, 0.7029246687889099, 1.3268232345581055];[0.034201573580503464, 0.3369625210762024, 0.628835916519165];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;169;0.04942821292206645;['Fire', 'None', 'SmokeOnly'];[-1.4679337739944458, 1.210012435913086, 0.7597000598907471];[0.0402689091861248, 0.5861207246780396, 0.37361034750938416];1;None;True
aihub__lb_smoke__0208.mp4;360;170;0.04973407997749746;['Fire', 'None', 'SmokeOnly'];[-1.493967056274414, 1.1714181900024414, 0.8220346570014954];[0.03920253366231918, 0.5634770393371582, 0.397320419549942];1;None;True
aihub__lb_smoke__0208.mp4;360;171;0.04869478801265359;['Fire', 'None', 'SmokeOnly'];[-1.4874643087387085, 1.1762104034423828, 0.8130022287368774];[0.03948236629366875, 0.5665294528007507, 0.39398816227912903];1;None;True
aihub__lb_smoke__0208.mp4;360;172;0.049008492031134665;['Fire', 'None', 'SmokeOnly'];[-1.4951032400131226, 1.123486876487732, 0.8691626787185669];[0.03944368660449982, 0.5410242676734924, 0.41953206062316895];1;None;True
aihub__lb_smoke__0208.mp4;360;173;0.04908252402674407;['Fire', 'None', 'SmokeOnly'];[-1.5203821659088135, 1.0090413093566895, 1.0039634704589844];[0.03841869533061981, 0.4820113182067871, 0.4795699715614319];1;None;True
aihub__lb_smoke__0208.mp4;360;174;0.05350436398293823;['Fire', 'None', 'SmokeOnly'];[-1.5057413578033447, 1.0465197563171387, 0.9552186727523804];[0.0391356498003006, 0.5023488998413086, 0.4585154056549072];1;None;True
aihub__lb_smoke__0208.mp4;360;175;0.052903960924595594;['Fire', 'None', 'SmokeOnly'];[-1.5152525901794434, 1.0265998840332031, 0.9811960458755493];[0.038695964962244034, 0.4915618896484375, 0.46974217891693115];1;None;False
aihub__lb_smoke__0208.mp4;360;176;0.0026734810089692473;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;177;0.0021483800373971462;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;178;0.0025488260434940457;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;179;0.0029808320105075836;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;180;0.0030378110241144896;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;181;0.002819425077177584;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;182;0.002478183014318347;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;183;0.0026382129872217774;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;184;0.002790404949337244;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;185;0.0023919729283079505;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;186;0.0025978620396927;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;187;0.0023379590129479766;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;188;0.0026918030343949795;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;189;0.002427558065392077;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;190;0.0020611099898815155;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;191;0.0020055079367011786;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;192;0.002050730981864035;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped;False
aihub__lb_smoke__0208.mp4;360;193;0.06115338206291199;['Fire', 'None', 'SmokeOnly'];[-1.429429054260254, 0.4641460180282593, 1.4350440502166748];[0.039709508419036865, 0.26379328966140747, 0.6964972019195557];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;194;0.05341042100917548;['Fire', 'None', 'SmokeOnly'];[-1.4594426155090332, 0.4542507827281952, 1.4683740139007568];[0.03778594732284546, 0.2561160922050476, 0.7060979604721069];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;195;0.051926519023254514;['Fire', 'None', 'SmokeOnly'];[-1.4602357149124146, 0.5200019478797913, 1.405385971069336];[0.03875304013490677, 0.2807449996471405, 0.6805019974708557];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;196;0.05068483296781778;['Fire', 'None', 'SmokeOnly'];[-1.4687227010726929, 0.46194493770599365, 1.4663667678833008];[0.037428926676511765, 0.258039265871048, 0.7045317888259888];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;197;0.053846028982661664;['Fire', 'None', 'SmokeOnly'];[-1.4716182947158813, 0.5377719402313232, 1.4038729667663574];[0.03817828744649887, 0.2847629487514496, 0.677058756351471];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;198;0.050118745071813464;['Fire', 'None', 'SmokeOnly'];[-1.428710699081421, 0.32927030324935913, 1.5584584474563599];[0.03755137324333191, 0.217824786901474, 0.7446238994598389];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;199;0.04926066298503429;['Fire', 'None', 'SmokeOnly'];[-1.404901385307312, 0.2738359570503235, 1.5888981819152832];[0.037993673235177994, 0.2035999596118927, 0.7584063410758972];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;200;0.05622878693975508;['Fire', 'None', 'SmokeOnly'];[-1.4073537588119507, 0.25702258944511414, 1.6076722145080566];[0.03749249503016472, 0.19804956018924713, 0.7644578814506531];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;201;0.04969309293664992;['Fire', 'None', 'SmokeOnly'];[-1.415649175643921, 0.380431592464447, 1.5008734464645386];[0.0392112173140049, 0.23628611862659454, 0.7245026230812073];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;202;0.053654331946745515;['Fire', 'None', 'SmokeOnly'];[-1.4115374088287354, 0.35649752616882324, 1.518085241317749];[0.03909320384263992, 0.22905990481376648, 0.7318468689918518];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;203;0.054224869003519416;['Fire', 'None', 'SmokeOnly'];[-1.4561625719070435, 0.3530164361000061, 1.547861099243164];[0.03666771575808525, 0.22387222945690155, 0.7394600510597229];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;204;0.06371067999862134;['Fire', 'None', 'SmokeOnly'];[-1.4790838956832886, 0.41724446415901184, 1.5086408853530884];[0.036361150443553925, 0.2422158569097519, 0.7214230298995972];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;205;0.059406824060715735;['Fire', 'None', 'SmokeOnly'];[-1.3810794353485107, 0.08825867623090744, 1.7339991331100464];[0.03586600348353386, 0.1558864563703537, 0.8082475066184998];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;206;0.05194558296352625;['Fire', 'None', 'SmokeOnly'];[-1.3335152864456177, 0.022620776668190956, 1.7560579776763916];[0.03724551200866699, 0.14455609023571014, 0.8181983232498169];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;207;0.0580564730335027;['Fire', 'None', 'SmokeOnly'];[-1.307137131690979, 0.040328409522771835, 1.7102991342544556];[0.03954681381583214, 0.15216274559497833, 0.808290421962738];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;208;0.06524785503279418;['Fire', 'None', 'SmokeOnly'];[-1.3364094495773315, 0.12312257289886475, 1.666334867477417];[0.03930095210671425, 0.16914911568164825, 0.7915499210357666];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;209;0.05839644407387823;['Fire', 'None', 'SmokeOnly'];[-1.3126702308654785, 0.07740232348442078, 1.685191035270691];[0.0399077832698822, 0.1602354198694229, 0.7998568415641785];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;210;0.061214915942400694;['Fire', 'None', 'SmokeOnly'];[-1.2966279983520508, 0.05867267772555351, 1.6887280941009521];[0.04053264111280441, 0.15718260407447815, 0.8022847771644592];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;211;0.06173165002837777;['Fire', 'None', 'SmokeOnly'];[-1.3129087686538696, 0.11731811612844467, 1.6497446298599243];[0.04076824337244034, 0.17039689421653748, 0.788834810256958];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;212;0.05724170897156;['Fire', 'None', 'SmokeOnly'];[-1.3335076570510864, 0.14995813369750977, 1.6362848281860352];[0.040166981518268585, 0.1770639568567276, 0.7827690839767456];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;213;0.06041878799442202;['Fire', 'None', 'SmokeOnly'];[-1.312821865081787, 0.19194360077381134, 1.574243187904358];[0.04265543073415756, 0.19208155572414398, 0.765263020992279];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;214;0.05352501105517149;['Fire', 'None', 'SmokeOnly'];[-1.3409415483474731, 0.2872162163257599, 1.5109254121780396];[0.04270845279097557, 0.21757739782333374, 0.7397141456604004];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;215;0.04915953194722533;['Fire', 'None', 'SmokeOnly'];[-1.3544403314590454, 0.3120260238647461, 1.4998940229415894];[0.04227202385663986, 0.22376400232315063, 0.7339639067649841];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;216;0.051698214025236666;['Fire', 'None', 'SmokeOnly'];[-1.3528820276260376, 0.21722421050071716, 1.5864503383636475];[0.04046881943941116, 0.19454006850719452, 0.7649911046028137];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;217;0.05078698694705963;['Fire', 'None', 'SmokeOnly'];[-1.4177680015563965, 0.24706509709358215, 1.6028289794921875];[0.03732970356941223, 0.197279691696167, 0.7653906345367432];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;218;0.04999375494662672;['Fire', 'None', 'SmokeOnly'];[-1.3227845430374146, 0.01035977341234684, 1.731916904449463];[0.03845001012086868, 0.14583897590637207, 0.8157110810279846];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;219;0.05331846699118614;['Fire', 'None', 'SmokeOnly'];[-1.3519258499145508, 0.06651274114847183, 1.7025953531265259];[0.03796263784170151, 0.1568109542131424, 0.8052265048027039];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;220;0.049776513944379985;['Fire', 'None', 'SmokeOnly'];[-1.3382855653762817, 0.007639021147042513, 1.7475311756134033];[0.037415243685245514, 0.14373955130577087, 0.8188452124595642];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;221;0.04773968004155904;['Fire', 'None', 'SmokeOnly'];[-1.3431148529052734, 0.25243666768074036, 1.5048757791519165];[0.0431329645216465, 0.21269069612026215, 0.7441763877868652];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;222;0.04736535996198654;['Fire', 'None', 'SmokeOnly'];[-1.327875018119812, 0.18606039881706238, 1.549731969833374];[0.04288850352168083, 0.1949102282524109, 0.7622012495994568];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;223;0.04770472599193454;['Fire', 'None', 'SmokeOnly'];[-1.3115887641906738, 0.17990049719810486, 1.5447382926940918];[0.043780501931905746, 0.19454780220985413, 0.7616717219352722];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;224;0.0500932140275836;['Fire', 'None', 'SmokeOnly'];[-1.2839888334274292, 0.03376229852437973, 1.6597256660461426];[0.04215628281235695, 0.15745426714420319, 0.8003894686698914];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;225;0.04729577002581209;['Fire', 'None', 'SmokeOnly'];[-1.262320637702942, -0.013981001451611519, 1.6888755559921265];[0.04234888404607773, 0.14756691455841064, 0.8100842833518982];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;226;0.04911440995056182;['Fire', 'None', 'SmokeOnly'];[-1.2862915992736816, 0.0674636960029602, 1.6294176578521729];[0.042856212705373764, 0.16593661904335022, 0.7912071943283081];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;227;0.05067979695741087;['Fire', 'None', 'SmokeOnly'];[-1.3306012153625488, 0.11160547286272049, 1.6233057975769043];[0.04096553102135658, 0.17328500747680664, 0.7857494950294495];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;228;0.04958363401237875;['Fire', 'None', 'SmokeOnly'];[-1.3198223114013672, 0.04282838851213455, 1.6829564571380615];[0.03992341086268425, 0.15596218407154083, 0.8041144609451294];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;229;0.0483097389806062;['Fire', 'None', 'SmokeOnly'];[-1.2990257740020752, 0.4105322062969208, 1.32827627658844];[0.049108896404504776, 0.2714012563228607, 0.6794899106025696];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;230;0.05399201007094234;['Fire', 'None', 'SmokeOnly'];[-1.281997799873352, 0.39940664172172546, 1.3267712593078613];[0.05011171102523804, 0.2692550718784332, 0.6806333065032959];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;231;0.052144877961836755;['Fire', 'None', 'SmokeOnly'];[-1.2693161964416504, 0.3741042912006378, 1.3396968841552734];[0.05061120539903641, 0.2618032991886139, 0.6875854134559631];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;232;0.0600602519698441;['Fire', 'None', 'SmokeOnly'];[-1.2771992683410645, 0.4197017252445221, 1.3028239011764526];[0.05087904632091522, 0.2776474952697754, 0.6714734435081482];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;233;0.05398491397500038;['Fire', 'None', 'SmokeOnly'];[-1.2884504795074463, 0.3564586043357849, 1.3743259906768799];[0.04874107241630554, 0.2525050640106201, 0.6987538933753967];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;234;0.05521697108633816;['Fire', 'None', 'SmokeOnly'];[-1.2830092906951904, 0.3223516345024109, 1.3995288610458374];[0.0485394150018692, 0.24170957505702972, 0.7097510099411011];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;235;0.057062197010964155;['Fire', 'None', 'SmokeOnly'];[-1.2816466093063354, 0.30141663551330566, 1.4144645929336548];[0.048328254371881485, 0.23535138368606567, 0.7163204550743103];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;236;0.05297369894105941;['Fire', 'None', 'SmokeOnly'];[-1.2867767810821533, 0.297870397567749, 1.4218133687973022];[0.047879721969366074, 0.23353664577007294, 0.7185836434364319];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;237;0.049683623015880585;['Fire', 'None', 'SmokeOnly'];[-1.2782422304153442, 0.20738635957241058, 1.4958186149597168];[0.046638939529657364, 0.20603875815868378, 0.7473222613334656];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;238;0.051056870026513934;['Fire', 'None', 'SmokeOnly'];[-1.2945330142974854, 0.18385106325149536, 1.5309675931930542];[0.04493324086070061, 0.19707056879997253, 0.7579962015151978];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;239;0.051282692002132535;['Fire', 'None', 'SmokeOnly'];[-1.2943943738937378, 0.18570899963378906, 1.5269922018051147];[0.04505817964673042, 0.19795860350131989, 0.75698322057724];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;240;0.05208280903752893;['Fire', 'None', 'SmokeOnly'];[-1.3054910898208618, 0.18955351412296295, 1.536731481552124];[0.04422159492969513, 0.19720779359340668, 0.758570671081543];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;241;0.05376099899876863;['Fire', 'None', 'SmokeOnly'];[-1.3514069318771362, 0.3442875146865845, 1.4589027166366577];[0.04335480555891991, 0.23630233108997345, 0.7203428149223328];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;242;0.05092182301450521;['Fire', 'None', 'SmokeOnly'];[-1.365887999534607, 0.401629775762558, 1.4130357503890991];[0.04355783760547638, 0.2550877034664154, 0.701354444026947];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;243;0.05467296706046909;['Fire', 'None', 'SmokeOnly'];[-1.3613487482070923, 0.22514992952346802, 1.5719099044799805];[0.04052624851465225, 0.19803592562675476, 0.7614378333091736];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;244;0.05019849806558341;['Fire', 'None', 'SmokeOnly'];[-1.360556721687317, 0.17993536591529846, 1.6123154163360596];[0.039659131318330765, 0.18508467078208923, 0.7752561569213867];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;245;0.05096005997620523;['Fire', 'None', 'SmokeOnly'];[-1.3860437870025635, 0.25002098083496094, 1.5707240104675293];[0.039415668696165085, 0.202396422624588, 0.7581879496574402];2;SmokeOnly;True
aihub__lb_smoke__0208.mp4;360;246;0.051347832079045475;['Fire', 'None', 'SmokeOnly'];[-1.3800008296966553, 0.22290290892124176, 1.5936803817749023];[0.039167702198028564, 0.19456303119659424, 0.7662692666053772];2;SmokeOnly;True
