video;frame_idx;num_frames;gt_label;video_path;temp_method_motion_block.AccMotionDet;temp_method_motion_block.AccMotionDet_dir;no_temp_method;no_temp_method_dir
VSD3__lb_mixed_firesmoke__video5.mp4;1055;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1056;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1057;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1058;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1059;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1060;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1061;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1062;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1065;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1066;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1068;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1069;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1070;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1071;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1072;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1073;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1074;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1075;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1076;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1077;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1078;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1079;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1080;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1081;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1082;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1083;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1084;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1085;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1086;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1099;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1100;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1101;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1102;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1103;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1104;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1105;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1106;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1107;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1108;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1109;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1110;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1111;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1112;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1115;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1116;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1117;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1123;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1124;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
VSD3__lb_mixed_firesmoke__video5.mp4;1125;9018;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/VSD3__lb_mixed_firesmoke__video5.mp4;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/1GPU_SV__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260401.144240;none;/mnt/e/SyncData/paper2_main/zout/reports/baseline_vs_accMotion/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208
