video_path;width;height;frame_count;fps;file_name;dataset_name;video_label
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/NoFire/FireNet__lb_none__NoFireVid1.mp4;1920;1080;1455;25.0;FireNet__lb_none__NoFireVid1.mp4;FireNet;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/NoFire/FireNet__lb_none__NoFireVid8.mp4;1920;1080;1890;25.0;FireNet__lb_none__NoFireVid8.mp4;FireNet;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__9574151-hd_2048_1080_25fps.mp4;1366;720;1501;25.0;PEXELs__lb_firesmoke__9574151-hd_2048_1080_25fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_firesmoke__video2.avi;1280;720;8950;25.0;VSD3__lb_firesmoke__video2.avi;VSD3;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_none__video13.avi;1280;720;5829;25.0;VSD3__lb_none__video13.avi;VSD3;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_none__video18.avi;1280;720;6313;25.0;VSD3__lb_none__video18.avi;VSD3;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_none__video20.avi;1280;720;7478;25.0;VSD3__lb_none__video20.avi;VSD3;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__6160044-uhd_3840_2160_24fps.mp4;3840;2160;654;24.0;PEXELs__lb_firesmoke__6160044-uhd_3840_2160_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__2533765-hd_2048_1080_24fps.mp4;2048;1080;401;24.0;PEXELs__lb_firesmoke__2533765-hd_2048_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__2927940-hd_2048_1080_24fps.mp4;2048;1080;242;24.0;PEXELs__lb_firesmoke__2927940-hd_2048_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__13382959_1920_1080_24fps.mp4;1920;1080;586;24.0;PEXELs__lb_firesmoke__13382959_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__13444158_1920_1080_24fps.mp4;1920;1080;1061;24.0;PEXELs__lb_firesmoke__13444158_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__13455606_1920_1080_24fps.mp4;1920;1080;341;24.0;PEXELs__lb_firesmoke__13455606_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__4482955-hd_1920_1080_24fps.mp4;1920;1080;390;24.0;PEXELs__lb_firesmoke__4482955-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__4485487-hd_1920_1080_24fps.mp4;1920;1080;1436;24.0;PEXELs__lb_firesmoke__4485487-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__6093229-hd_1920_1080_24fps.mp4;1920;1080;720;24.0;PEXELs__lb_firesmoke__6093229-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__6093230-hd_1920_1080_24fps.mp4;1920;1080;720;24.0;PEXELs__lb_firesmoke__6093230-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__6093243-hd_1920_1080_24fps.mp4;1920;1080;1825;24.0;PEXELs__lb_firesmoke__6093243-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__6432883-hd_1920_1080_24fps.mp4;1920;1080;923;24.0;PEXELs__lb_firesmoke__6432883-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_none__video19.avi;1920;1080;41323;24.0;VSD3__lb_none__video19.avi;VSD3;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__2908570-hd_2048_1080_24fps.mp4;2048;1080;269;23.97602398;PEXELs__lb_firesmoke__2908570-hd_2048_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__12075744-hd_1920_1080_24fps.mp4;1920;1080;1164;23.97602398;PEXELs__lb_firesmoke__12075744-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__12773184_1920_1080_24fps.mp4;1920;1080;489;23.97602398;PEXELs__lb_firesmoke__12773184_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__13283153_1920_1080_24fps.mp4;1920;1080;251;23.97602398;PEXELs__lb_firesmoke__13283153_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__13341335_1920_1080_24fps.mp4;1920;1080;530;23.97602398;PEXELs__lb_firesmoke__13341335_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__2836356-hd_1920_1080_24fps.mp4;1920;1080;434;23.97602398;PEXELs__lb_firesmoke__2836356-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__3207799-hd_1920_1080_24fps.mp4;1920;1080;1294;23.97602398;PEXELs__lb_firesmoke__3207799-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__4028453-hd_1920_1080_24fps.mp4;1920;1080;718;23.97602398;PEXELs__lb_firesmoke__4028453-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__5669766-hd_1920_1080_24fps.mp4;1920;1080;1321;23.97602398;PEXELs__lb_firesmoke__5669766-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__5701553-hd_1920_1080_24fps.mp4;1920;1080;1870;23.97602398;PEXELs__lb_firesmoke__5701553-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__5880020-hd_1920_1080_24fps.mp4;1920;1080;720;23.97602398;PEXELs__lb_firesmoke__5880020-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__5950042-hd_1920_1080_24fps.mp4;1920;1080;234;23.97602398;PEXELs__lb_firesmoke__5950042-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__6403563-hd_1920_1080_24fps.mp4;1920;1080;420;23.97602398;PEXELs__lb_firesmoke__6403563-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__8665965-hd_1920_1080_24fps.mp4;1920;1080;299;23.97602398;PEXELs__lb_firesmoke__8665965-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__9339477-hd_1920_1080_24fps.mp4;1920;1080;1124;23.97602398;PEXELs__lb_firesmoke__9339477-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__2406491-hd_1920_1080_24fps.mp4;1280;720;490;23.97602398;PEXELs__lb_firesmoke__2406491-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid66.mp4;1920;1080;435;22.17136683;FireNet__lb_firesmoke__FireVid66.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/neg/FIRESENSE__lb_none__negsVideo12.1074.avi;1600;1200;514;19.68503937;FIRESENSE__lb_none__negsVideo12.1074.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/neg/FIRESENSE__lb_none__negsVideo15.1078.avi;1600;1200;58;19.68503937;FIRESENSE__lb_none__negsVideo15.1078.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid45.mp4;1920;1080;174;18.7450848;FireNet__lb_firesmoke__FireVid45.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_none__video16.avi;1600;1200;196;18.50823617;VSD3__lb_none__video16.avi;VSD3;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/neg/FIRESENSE__lb_none__negsVideo16.1077.avi;1600;1200;196;18.50823617;FIRESENSE__lb_none__negsVideo16.1077.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid65.mp4;1920;1080;474;18.43740208;FireNet__lb_firesmoke__FireVid65.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid42.mp4;1920;1080;384;14.59527258;FireNet__lb_firesmoke__FireVid42.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid64.mp4;1920;1080;102;14.28635902;FireNet__lb_firesmoke__FireVid64.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid49.mp4;1920;1080;231;14.2861364;FireNet__lb_firesmoke__FireVid49.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid63.mp4;1920;1080;101;14.28275134;FireNet__lb_firesmoke__FireVid63.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid57.mp4;1920;1080;191;14.28008912;FireNet__lb_firesmoke__FireVid57.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid44.mp4;1920;1080;80;14.27475331;FireNet__lb_firesmoke__FireVid44.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid43.mp4;1920;1080;85;14.2740658;FireNet__lb_firesmoke__FireVid43.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid62.mp4;1920;1080;190;14.26494253;FireNet__lb_firesmoke__FireVid62.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid52.mp4;1920;1080;42;14.2646354;FireNet__lb_firesmoke__FireVid52.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid58.mp4;1920;1080;65;14.26446563;FireNet__lb_firesmoke__FireVid58.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid53.mp4;1920;1080;178;14.2590374;FireNet__lb_firesmoke__FireVid53.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid61.mp4;1920;1080;148;14.2554116;FireNet__lb_firesmoke__FireVid61.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid59.mp4;1920;1080;225;14.24217893;FireNet__lb_firesmoke__FireVid59.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid56.mp4;1920;1080;51;14.23582465;FireNet__lb_firesmoke__FireVid56.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid54.mp4;1920;1080;137;14.2317783;FireNet__lb_firesmoke__FireVid54.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid47.mp4;1920;1080;232;14.23100437;FireNet__lb_firesmoke__FireVid47.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid48.mp4;1920;1080;146;14.21974814;FireNet__lb_firesmoke__FireVid48.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid60.mp4;1920;1080;150;14.20734088;FireNet__lb_firesmoke__FireVid60.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid55.mp4;1920;1080;23;14.18634136;FireNet__lb_firesmoke__FireVid55.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid46.mp4;1920;1080;82;14.15284303;FireNet__lb_firesmoke__FireVid46.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid50.mp4;1920;1080;23;13.91110335;FireNet__lb_firesmoke__FireVid50.mp4;FireNet;firesmoke
