video_path;width;height;frame_count;fps;file_name;dataset_name;video_label
/mnt/c/Users/ha/Desktop/new_dataset/pool/furg-fire/furg-fire-dataset-master/FURG__lb_firesmoke__hand_held_winnebago.mp4;1280;720;1162;29.97;FURG__lb_firesmoke__hand_held_winnebago.mp4;FURG;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/furg-fire/furg-fire-dataset-master/FURG__lb_none__case2_outside.mp4;1280;720;921;29.97;FURG__lb_none__case2_outside.mp4;FURG;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/furg-fire/furg-fire-dataset-master/FURG__lb_none__icra.mp4;1280;720;1852;29.97;FURG__lb_none__icra.mp4;FURG;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/furg-fire/furg-fire-dataset-master/FURG__lb_none__non_fire_patrolbot_onboard.mp4;1280;720;341;29.97;FURG__lb_none__non_fire_patrolbot_onboard.mp4;FURG;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/furg-fire/furg-fire-dataset-master/FURG__lb_firesmoke__Car1.mp4;854;480;630;29.97;FURG__lb_firesmoke__Car1.mp4;FURG;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/furg-fire/furg-fire-dataset-master/FURG__lb_firesmoke__car2.mp4;854;480;899;29.97;FURG__lb_firesmoke__car2.mp4;FURG;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/furg-fire/furg-fire-dataset-master/FURG__lb_firesmoke__car3.mp4;854;480;899;29.97;FURG__lb_firesmoke__car3.mp4;FURG;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/furg-fire/furg-fire-dataset-master/FURG__lb_firesmoke__hand_held_nasa_training.mp4;854;480;900;29.97;FURG__lb_firesmoke__hand_held_nasa_training.mp4;FURG;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/furg-fire/furg-fire-dataset-master/FURG__lb_firesmoke__hand_held_nasa_training2.mp4;854;480;2076;29.97;FURG__lb_firesmoke__hand_held_nasa_training2.mp4;FURG;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/furg-fire/furg-fire-dataset-master/FURG__lb_firesmoke__house1.mp4;854;480;899;29.97;FURG__lb_firesmoke__house1.mp4;FURG;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/furg-fire/furg-fire-dataset-master/FURG__lb_firesmoke__house2.mp4;854;480;899;29.97;FURG__lb_firesmoke__house2.mp4;FURG;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/furg-fire/furg-fire-dataset-master/FURG__lb_firesmoke__house3.mp4;854;480;899;29.97;FURG__lb_firesmoke__house3.mp4;FURG;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/furg-fire/furg-fire-dataset-master/FURG__lb_firesmoke__house4.mp4;854;480;899;29.97;FURG__lb_firesmoke__house4.mp4;FURG;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/furg-fire/furg-fire-dataset-master/FURG__lb_firesmoke__house5.mp4;854;480;899;29.97;FURG__lb_firesmoke__house5.mp4;FURG;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/furg-fire/furg-fire-dataset-master/FURG__lb_none__cleaner.mp4;854;480;3582;29.97;FURG__lb_none__cleaner.mp4;FURG;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/furg-fire/furg-fire-dataset-master/FURG__lb_none__coolerbot.mp4;854;480;2696;29.97;FURG__lb_none__coolerbot.mp4;FURG;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/furg-fire/furg-fire-dataset-master/FURG__lb_none__rover.mp4;854;480;2550;29.97;FURG__lb_none__rover.mp4;FURG;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/furg-fire/furg-fire-dataset-master/FURG__lb_firesmoke__case2_car.mp4;640;480;926;29.97;FURG__lb_firesmoke__case2_car.mp4;FURG;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/smoke_videos.1407/pos/FIRESENSE__lb_smoketestpos10.826.avi;480;360;1470;29.97;FIRESENSE__lb_smoketestpos10.826.avi;FIRESENSE;smoketestpos10.826.avi
/mnt/c/Users/ha/Desktop/new_dataset/pool/furg-fire/furg-fire-dataset-master/FURG__lb_firesmoke__house6.mp4;426;240;899;29.97;FURG__lb_firesmoke__house6.mp4;FURG;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/pos/FIRESENSE__lb_fire__posVideo10.869.avi;400;256;235;29.97;FIRESENSE__lb_fire__posVideo10.869.avi;FIRESENSE;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/smoke_videos.1407/pos/FIRESENSE__lb_smoketestpos13.829.avi;300;240;464;29.97;FIRESENSE__lb_smoketestpos13.829.avi;FIRESENSE;smoketestpos13.829.avi
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/smoke_videos.1407/pos/FIRESENSE__lb_smoketestpos12.828.avi;480;270;363;29.94;FIRESENSE__lb_smoketestpos12.828.avi;FIRESENSE;smoketestpos12.828.avi
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_016.mp4;1920;1080;170;29.85028036;FiSmo__lb_firesmoke__rescuer_016.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_034.mp4;1920;1080;599;29.84757308;FiSmo__lb_firesmoke__rescuer_034.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_014.mp4;1920;1080;448;29.82255138;FiSmo__lb_firesmoke__rescuer_014.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_029.mp4;1920;1080;519;29.79280891;FiSmo__lb_firesmoke__rescuer_029.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_026.mp4;1920;1080;417;29.77878954;FiSmo__lb_firesmoke__rescuer_026.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_036.mp4;1920;1080;355;29.76634121;FiSmo__lb_firesmoke__rescuer_036.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_019.mp4;1920;1080;375;29.76054008;FiSmo__lb_firesmoke__rescuer_019.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_038.mp4;1920;1080;331;29.76029922;FiSmo__lb_firesmoke__rescuer_038.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_031.mp4;1920;1080;390;29.74699797;FiSmo__lb_firesmoke__rescuer_031.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_015.mp4;1920;1080;527;29.73732966;FiSmo__lb_firesmoke__rescuer_015.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_032.mp4;1920;1080;366;29.73281089;FiSmo__lb_firesmoke__rescuer_032.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_021.mp4;1920;1080;426;29.7106812;FiSmo__lb_firesmoke__rescuer_021.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_035.mp4;1920;1080;459;29.70600333;FiSmo__lb_firesmoke__rescuer_035.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_017.mp4;1920;1080;3197;29.68307109;FiSmo__lb_firesmoke__rescuer_017.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_030.mp4;1920;1080;343;29.67347641;FiSmo__lb_firesmoke__rescuer_030.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_033.mp4;1920;1080;424;29.6680306;FiSmo__lb_firesmoke__rescuer_033.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_018.mp4;1920;1080;526;29.6630109;FiSmo__lb_firesmoke__rescuer_018.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/NoFire/FireNet__lb_none__NoFireVid5.mp4;1920;1080;545;29.65860855;FireNet__lb_none__NoFireVid5.mp4;FireNet;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_025.mp4;1920;1080;478;29.63187458;FiSmo__lb_firesmoke__rescuer_025.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_027.mp4;1920;1080;313;29.61886607;FiSmo__lb_firesmoke__rescuer_027.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_028.mp4;1920;1080;364;29.59026159;FiSmo__lb_firesmoke__rescuer_028.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_037.mp4;1920;1080;389;29.51364448;FiSmo__lb_firesmoke__rescuer_037.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_022.mp4;1920;1080;445;29.51158873;FiSmo__lb_firesmoke__rescuer_022.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_024.mp4;1920;1080;418;29.49524093;FiSmo__lb_firesmoke__rescuer_024.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_020.mp4;1920;1080;439;29.4337413;FiSmo__lb_firesmoke__rescuer_020.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_023.mp4;1920;1080;377;29.4250537;FiSmo__lb_firesmoke__rescuer_023.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__855234-hd_1280_720_28fps.mp4;1280;720;1053;28.249;PEXELs__lb_firesmoke__855234-hd_1280_720_28fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid68.mp4;1920;1080;180;25.48371874;FireNet__lb_firesmoke__FireVid68.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_none__FP43.mp4;1920;1080;315;25.15974441;DFire__lb_none__FP43.mp4;DFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/valid/DFire__lb_none__FP47.mp4;1920;1080;358;25.14044944;DFire__lb_none__FP47.mp4;DFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/valid/DFire__lb_none__FP44.mp4;1920;1080;383;25.1312336;DFire__lb_none__FP44.mp4;DFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_none__FP46.mp4;1920;1080;1701;25.02942908;DFire__lb_none__FP46.mp4;DFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_firesmoke__video1.avi;2048;1536;9500;25;VSD3__lb_firesmoke__video1.avi;VSD3;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_firesmoke__video8.avi;2048;1536;7314;25;VSD3__lb_firesmoke__video8.avi;VSD3;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__117075-710546413.mp4;1920;1080;335;25;PEXELs__lb_firesmoke__117075-710546413.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__163395-827856005.mp4;1920;1080;315;25;PEXELs__lb_firesmoke__163395-827856005.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__225245_small.mp4;1920;1080;338;25;PEXELs__lb_firesmoke__225245_small.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__2620043-hd_1920_1080_25fps.mp4;1920;1080;688;25;PEXELs__lb_firesmoke__2620043-hd_1920_1080_25fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__3192084-hd_1920_1080_25fps.mp4;1920;1080;250;25;PEXELs__lb_firesmoke__3192084-hd_1920_1080_25fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__3192197-hd_1920_1080_25fps.mp4;1920;1080;508;25;PEXELs__lb_firesmoke__3192197-hd_1920_1080_25fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__3628388-hd_1920_1080_25fps.mp4;1920;1080;188;25;PEXELs__lb_firesmoke__3628388-hd_1920_1080_25fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__4440699-hd_1920_1080_25fps.mp4;1920;1080;216;25;PEXELs__lb_firesmoke__4440699-hd_1920_1080_25fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__4684200-hd_1920_1080_25fps.mp4;1920;1080;663;25;PEXELs__lb_firesmoke__4684200-hd_1920_1080_25fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__5075224-hd_1920_1080_25fps.mp4;1920;1080;92;25;PEXELs__lb_firesmoke__5075224-hd_1920_1080_25fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__5419256-hd_1920_1080_25fps.mp4;1920;1080;1623;25;PEXELs__lb_firesmoke__5419256-hd_1920_1080_25fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__5698928-hd_1920_1080_25fps.mp4;1920;1080;448;25;PEXELs__lb_firesmoke__5698928-hd_1920_1080_25fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__5816532-hd_1920_1080_25fps.mp4;1920;1080;383;25;PEXELs__lb_firesmoke__5816532-hd_1920_1080_25fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__6024944-hd_1920_1080_25fps.mp4;1920;1080;853;25;PEXELs__lb_firesmoke__6024944-hd_1920_1080_25fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__61413-498529688.mp4;1920;1080;391;25;PEXELs__lb_firesmoke__61413-498529688.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__6775923-hd_1920_1080_25fps.mp4;1920;1080;754;25;PEXELs__lb_firesmoke__6775923-hd_1920_1080_25fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__79911-570708342_small.mp4;1920;1080;1015;25;PEXELs__lb_firesmoke__79911-570708342_small.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__854070-hd_1920_1080_25fps.mp4;1920;1080;304;25;PEXELs__lb_firesmoke__854070-hd_1920_1080_25fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/NoFire/FireNet__lb_none__NoFireVid1.mp4;1920;1080;1455;25;FireNet__lb_none__NoFireVid1.mp4;FireNet;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/NoFire/FireNet__lb_none__NoFireVid8.mp4;1920;1080;1890;25;FireNet__lb_none__NoFireVid8.mp4;FireNet;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__9574151-hd_2048_1080_25fps.mp4;1366;720;1501;25;PEXELs__lb_firesmoke__9574151-hd_2048_1080_25fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_firesmoke__video2.avi;1280;720;8950;25;VSD3__lb_firesmoke__video2.avi;VSD3;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_none__video13.avi;1280;720;5829;25;VSD3__lb_none__video13.avi;VSD3;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_none__video18.avi;1280;720;6313;25;VSD3__lb_none__video18.avi;VSD3;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_none__video20.avi;1280;720;7478;25;VSD3__lb_none__video20.avi;VSD3;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__5806657-hd_1080_1920_25fps.mp4;1080;1920;394;25;PEXELs__lb_firesmoke__5806657-hd_1080_1920_25fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/smoke_videos.1407/neg/FIRESENSE__lb_none__testneg04.810.avi;704;576;2840;25;FIRESENSE__lb_none__testneg04.810.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_none__video10.avi;640;480;645;25;VSD3__lb_none__video10.avi;VSD3;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/neg/FIRESENSE__lb_none__negsVideo6.863.avi;640;480;1142;25;FIRESENSE__lb_none__negsVideo6.863.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/neg/FIRESENSE__lb_none__negsVideo9.866.avi;640;480;645;25;FIRESENSE__lb_none__negsVideo9.866.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/smoke_videos.1407/pos/FIRESENSE__lb_smoketestpos04.820.avi;640;360;1964;25;FIRESENSE__lb_smoketestpos04.820.avi;FIRESENSE;smoketestpos04.820.avi
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/FireVid/FireVid/videos/FiSmo__lb_firesmoke__fireVid_002.avi;600;336;1712;25;FiSmo__lb_firesmoke__fireVid_002.avi;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_none__FP45.mp4;596;336;752;25;DFire__lb_none__FP45.mp4;DFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/FireVid/FireVid/videos/FiSmo__lb_firesmoke__fireVid_004.mp4;480;360;4788;25;FiSmo__lb_firesmoke__fireVid_004.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/FireVid/FireVid/videos/FiSmo__lb_firesmoke__fireVid_007.mp4;480;360;2501;25;FiSmo__lb_firesmoke__fireVid_007.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/FireVid/FireVid/videos/FiSmo__lb_firesmoke__fireVid_010.mp4;480;360;4950;25;FiSmo__lb_firesmoke__fireVid_010.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/FireVid/FireVid/videos/FiSmo__lb_firesmoke__fireVid_013.mp4;480;360;2252;25;FiSmo__lb_firesmoke__fireVid_013.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_smoke__fire22.avi;480;272;22520;25;Mivia__lb_smoke__fire22.avi;Mivia;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Visor_dataset/Visor__lb_smoke__1197283980290_10_hangar.avi;384;288;2953;25;Visor__lb_smoke__1197283980290_10_hangar.avi;Visor;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_none__video17.avi;360;288;246;25;VSD3__lb_none__video17.avi;VSD3;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/neg/FIRESENSE__lb_none__negsVideo10.1072.avi;360;288;246;25;FIRESENSE__lb_none__negsVideo10.1072.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_none__video14.avi;352;288;723;25;VSD3__lb_none__video14.avi;VSD3;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_none__video15.avi;352;288;251;25;VSD3__lb_none__video15.avi;VSD3;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/smoke_videos.1407/neg/FIRESENSE__lb_none__testneg01.807.avi;352;288;251;25;FIRESENSE__lb_none__testneg01.807.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/smoke_videos.1407/neg/FIRESENSE__lb_none__testneg05.811.avi;352;288;251;25;FIRESENSE__lb_none__testneg05.811.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/smoke_videos.1407/neg/FIRESENSE__lb_none__testneg06.812.avi;352;288;251;25;FIRESENSE__lb_none__testneg06.812.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/smoke_videos.1407/neg/FIRESENSE__lb_none__testneg07.813.avi;352;288;776;25;FIRESENSE__lb_none__testneg07.813.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/smoke_videos.1407/neg/FIRESENSE__lb_none__testneg08.814.avi;352;288;751;25;FIRESENSE__lb_none__testneg08.814.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/smoke_videos.1407/neg/FIRESENSE__lb_none__testneg09.815.avi;352;288;723;25;FIRESENSE__lb_none__testneg09.815.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Forest Smoke Clips/bilkent_VisiFire__lb_smoke__Smoke_Manavgat_Raw.avi;352;288;6046;25;bilkent_VisiFire__lb_smoke__Smoke_Manavgat_Raw.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/Smoke_Far/bilkent_VisiFire__lb_smoke__Smoke_Manavgat_Raw.avi;352;288;6046;25;bilkent_VisiFire__lb_smoke__Smoke_Manavgat_Raw.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_smoke__fire28.avi;352;288;6046;25;Mivia__lb_smoke__fire28.avi;Mivia;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/bilkent_VisiFire__lb_fire__ShorterIsyamNight.avi;320;240;1663;25;bilkent_VisiFire__lb_fire__ShorterIsyamNight.avi;bilkent_VisiFire;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_fire__fire13.avi;320;240;1663;25;Mivia__lb_fire__fire13.avi;Mivia;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/neg/FIRESENSE__lb_none__negsVideo11.1073.avi;320;240;180;25;FIRESENSE__lb_none__negsVideo11.1073.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/smoke_videos.1407/neg/FIRESENSE__lb_none__testneg02.808.avi;320;240;1128;25;FIRESENSE__lb_none__testneg02.808.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/bilkent_VisiFire__lb_smoke__sParkingLot.avi;320;240;1726;25;bilkent_VisiFire__lb_smoke__sParkingLot.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_smoke__fire17.avi;320;240;1726;25;Mivia__lb_smoke__fire17.avi;Mivia;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Visor_dataset/Visor__lb_smoke__1197283985415_03_burnout_contest.avi;320;240;2200;25;Visor__lb_smoke__1197283985415_03_burnout_contest.avi;Visor;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Visor_dataset/Visor__lb_smoke__1197283990821_04_fumogeno1.avi;320;240;3005;25;Visor__lb_smoke__1197283990821_04_fumogeno1.avi;Visor;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Visor_dataset/Visor__lb_smoke__1197284001212_05_fumogeno2.avi;320;240;1835;25;Visor__lb_smoke__1197284001212_05_fumogeno2.avi;Visor;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Visor_dataset/Visor__lb_smoke__1197284006306_06_fumogeno3.avi;320;240;2345;25;Visor__lb_smoke__1197284006306_06_fumogeno3.avi;Visor;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Visor_dataset/Visor__lb_smoke__1197284015696_07_fumogeno4.avi;320;240;2024;25;Visor__lb_smoke__1197284015696_07_fumogeno4.avi;Visor;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Visor_dataset/Visor__lb_smoke__1197284021149_08_fumogeno5.avi;320;240;2151;25;Visor__lb_smoke__1197284021149_08_fumogeno5.avi;Visor;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Visor_dataset/Visor__lb_smoke__1197284028899_09_fumogeno6.avi;320;240;1880;25;Visor__lb_smoke__1197284028899_09_fumogeno6.avi;Visor;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Visor_dataset/Visor__lb_smoke__1196179837385_movie11_viper.mpg;320;240;1903;25;Visor__lb_smoke__1196179837385_movie11_viper.mpg;Visor;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Visor_dataset/Visor__lb_smoke__1196343040120_movie12_viper.mpg;320;240;2345;25;Visor__lb_smoke__1196343040120_movie12_viper.mpg;Visor;smoke
